Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Holly Carrie-Mattimoe	F	Jr	35	14	11	25	0.7143	4	8	0	5	1	0
Margot Scharfe	F	So	35	13	12	25	0.7143	8	16	1	3	1	1
Shiann Darkangelo	F	Fr	35	7	11	18	0.5143	24	48	0	4	0	0
Nicole Ferrara	F	Fr	35	6	11	17	0.4857	5	10	3	3	0	0
Kaillie Goodnough	D	Fr	34	5	9	14	0.4118	14	28	1	0	0	0
Caitlin Roach	D	So	33	2	11	13	0.3939	4	8	1	0	0	0
Megan Skelly	F	Sr	35	5	7	12	0.3429	16	32	0	1	0	0
Jessica Sorensen	F	Jr	34	5	7	12	0.3529	5	10	1	3	0	0
Allie LaCombe	F	Fr	25	7	4	11	0.4400	2	4	1	0	0	0
Casey Hirsch	F	Fr	35	2	9	11	0.3143	8	16	1	0	0	0
Jordyn Burns	D	Fr	35	2	8	10	0.2857	6	12	0	0	0	0
Julie Knerr	F	Fr	34	4	3	7	0.2059	16	35	0	0	0	0
Lisa Mullan	F	Sr	24	2	4	6	0.2500	9	18	1	0	0	0
Brittney Krebs	D	So	32	1	5	6	0.1875	14	28	0	1	0	0
Taylor Metcalfe	D	Sr	33	0	6	6	0.1818	12	24	0	0	0	0
Sadie St. Germain	F	So	35	1	4	5	0.1429	7	14	0	0	0	0
Jacquie Greco	D	Jr	30	1	4	5	0.1667	13	26	0	1	0	0
Cara Johnson	F	So	34	0	2	2	0.0588	4	8	0	0	0	0
Akane Hosoyamada	D	So	8	0	2	2	0.2500	3	6	0	0	0	0
Kallie Billadeau	G	So	21	0	2	2	0.0952	0	0	0	0	0	0
Christina LaCombe	D	So	10	1	0	1	0.1000	1	2	0	1	0	0
Sam Press	F	So	16	0	0	0	0.0000	1	2	0	0	0	0
Steph Jones	G	Sr	2	0	0	0	0.0000	0	0	0	0	0	0
Jenesica Drinkwater	G	So	15	0	0	0	0.0000	5	10	0	0	0	0
