Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Jamie Lee Rattray	F	Fr	37	7	18	25	0.6757	13	26	2	2	0	0
Melissa Waldie	LW	Sr	37	15	9	24	0.6486	7	14	3	5	0	0
Carly Mercer	F	Fr	37	8	15	23	0.6216	5	10	1	1	0	0
Juana Baribeau	F	Jr	37	10	10	20	0.5405	16	32	3	2	1	1
Danielle Skirrow	F	So	37	10	5	15	0.4054	6	12	2	0	0	0
Gabrielle Kosziwka	F	Jr	37	5	7	12	0.3243	9	18	0	0	0	0
Brittany Styner	F	Fr	37	3	9	12	0.3243	0	0	0	1	0	0
Brittany Mulligan	F	Jr	37	4	7	11	0.2973	20	40	1	0	1	0
Hailey Wood	D	So	33	3	8	11	0.3333	16	32	0	2	0	0
Katelyn Ptolemy	D	Jr	35	2	8	10	0.2857	14	28	0	0	0	0
Daris Tendler	LW	Sr	37	2	6	8	0.2162	8	16	0	0	0	0
Danielle Boudreau	F	Jr	37	1	7	8	0.2162	8	16	0	1	0	0
Kali Gillanders	F	Jr	37	3	3	6	0.1622	20	40	1	1	1	1
Vanessa Gagnon	F	Fr	37	1	2	3	0.0811	8	16	0	0	0	0
Vanessa Plante	D	Fr	33	0	3	3	0.0909	0	0	0	0	0	0
Amanda Lucky	F	Fr	37	0	1	1	0.0270	1	2	0	0	0	0
Shelby Nisbet	F	Fr	37	0	1	1	0.0270	9	29	0	0	0	0
Erica Howe	G	Fr	25	0	0	0	0.0000	0	0	0	0	0	0
Courtney Olson	D	Sr	14	0	0	0	0.0000	8	16	0	0	0	0
Caitlin Oleksa	C	Sr	32	0	0	0	0.0000	0	0	0	0	0	0
Lauren Dahm	G	Sr	15	0	0	0	0.0000	0	0	0	0	0	0
