Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Allison Papko	F	Jr	24	7	5	12	0.5000	4	8	1	1	0	0
Kassy Sullivan	F	Jr	24	7	4	11	0.4583	13	26	2	3	0	0
Sarah Kartak	F	Fr	24	6	5	11	0.4583	5	21	2	4	0	0
Paige Lemieux	D	So	24	4	6	10	0.4167	8	16	2	1	0	0
Hillary Hartwig	F	Fr	22	3	5	8	0.3636	8	16	0	1	1	0
Anna Carlson	D	So	24	1	7	8	0.3333	13	26	0	0	0	0
Molly Eagles	D	Fr	24	2	5	7	0.2917	6	12	1	2	0	0
Rachael Geng	D	So	23	2	4	6	0.2609	11	22	0	1	0	0
Biz Huss	F	Fr	21	2	3	5	0.2381	7	14	0	1	0	0
Missy Vavra	D	Fr	22	1	3	4	0.1818	8	16	0	0	0	0
Haley Toter	D/F	So	24	1	2	3	0.1250	7	14	0	0	0	0
Kate Wahlin	D	Fr	24	1	2	3	0.1250	13	26	1	1	0	0
Stephanie Van Guilder	D	Jr	23	1	1	2	0.0870	2	4	0	0	0	0
Jenna Bullock	F	Sr	24	1	1	2	0.0833	2	4	0	0	0	0
Cali Miller	F	Fr	23	0	2	2	0.0870	3	6	0	0	0	0
Mia Kramka	D	Fr	14	0	1	1	0.0714	4	8	0	0	0	0
Jenna Dean	F	Fr	9	0	0	0	0.0000	2	4	0	0	0	0
Jess Newstrom	G	Fr	17	0	0	0	0.0000	2	7	0	0	0	0
Nicole Jones	G	So	7	0	0	0	0.0000	0	0	0	0	0	0
