Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Jordan Schildhaus	F	So	22	11	6	17	0.7727	2	4	2	4	0	0
Cara Jankowski	F	So	22	6	9	15	0.6818	4	8	2	1	0	0
Laura Mead	F	Fr	22	3	12	15	0.6818	6	12	0	1	0	0
Laura Wasnick	D	So	22	4	3	7	0.3182	4	11	2	1	0	0
Becca Koppel	D	Sr	22	2	4	6	0.2727	8	16	0	0	0	0
Glenn Hartman-Mattson	F/D	Jr	22	1	5	6	0.2727	7	14	0	1	0	0
Hannah Jellinek	F	So	19	3	2	5	0.2632	2	4	0	1	0	0
Kelsey Muller	F	Sr	17	1	4	5	0.2941	5	10	0	0	0	0
Mackenzie McPike	F	So	22	1	4	5	0.2273	4	11	0	0	0	1
Alicia White	F	So	22	2	1	3	0.1364	12	24	0	0	0	0
Lilah Fones	F	So	22	1	2	3	0.1364	6	12	0	0	0	0
Lottie Barton	D	Fr	16	0	2	2	0.1250	3	6	0	0	0	0
Jenna Vanderlinden	D	Jr	22	0	2	2	0.0909	9	18	0	0	0	0
Jennelle Herrick	D	Jr	12	0	2	2	0.1667	2	4	0	0	0	0
Caitlin Bray	D	So	22	1	0	1	0.0455	3	6	0	0	0	0
Mackey Hemphill	F	So	22	1	0	1	0.0455	11	22	0	0	0	0
Jenny Robinson	F	Fr	22	1	0	1	0.0455	5	10	0	0	0	0
Kathleen Van Hise	F/D	Jr	18	0	0	0	0.0000	2	4	0	0	0	0
Laura Corcoran	G	Fr	4	0	0	0	0.0000	0	0	0	0	0	0
Sydney Morgan	F	Jr	22	0	0	0	0.0000	3	6	0	0	0	0
Corinne Rivard	G	Fr	2	0	0	0	0.0000	0	0	0	0	0	0
Ashleigh Corvi	G	Sr	19	0	0	0	0.0000	0	0	0	0	0	0
