Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Kristina Lavoie	F	Sr	34	12	14	26	0.7647	9	26	2	3	0	2
Alexis Crossley	D	Fr	34	7	17	24	0.7059	8	16	1	5	0	0
Kristine Horn	F	Sr	34	5	15	20	0.5882	3	6	1	2	0	0
Hannah Armstrong	F	Jr	34	11	8	19	0.5588	11	22	1	3	0	1
Jessica Hitchcock	F	Jr	34	9	9	18	0.5294	10	20	2	3	0	0
Arielle O'Neill	F	Jr	34	8	7	15	0.4412	9	18	2	3	1	0
Sara Carlson	F	Fr	34	7	7	14	0.4118	3	6	2	3	0	0
Megan Armstrong	D	Fr	34	4	9	13	0.3824	15	30	1	3	0	0
Nicole Gifford	F	Jr	34	3	10	13	0.3824	8	16	0	3	0	0
Kailey Chappell	D	Sr	34	0	13	13	0.3824	8	16	0	0	0	0
Jenna Lascelle	F	So	34	1	6	7	0.2059	4	8	0	0	0	0
Brittney Redlick	F	Fr	26	6	0	6	0.2308	4	8	1	0	0	0
Jonna Curtis	F	Fr	5	2	4	6	1.2000	1	2	1	0	0	0
Caroline Broderick	D	So	29	2	3	5	0.1724	5	10	0	0	0	0
Kayla Mork	F	So	34	2	2	4	0.1176	11	22	0	0	0	0
Katie Brock	D	Sr	34	0	4	4	0.1176	8	16	0	0	0	0
Jess Ryan	D	So	33	0	3	3	0.0909	4	8	0	0	0	0
Haley Breedlove	F	Fr	10	1	0	1	0.1000	1	2	0	0	0	0
Lauren Kirwan	F	Fr	13	1	0	1	0.0769	0	0	0	0	0	0
Bryanna Farris	D	Sr	8	1	0	1	0.1250	3	6	0	0	0	0
Vilma Vaattovaara	G	Fr	12	0	0	0	0.0000	0	0	0	0	0	0
Marie-Eve Jean	G	Fr	4	0	0	0	0.0000	0	0	0	0	0	0
Moe Bradley	G	So	2	0	0	0	0.0000	0	0	0	0	0	0
Katie Kleinendorst	F	Sr	3	0	0	0	0.0000	0	0	0	0	0	0
Brynja Bogan	D	So	11	0	0	0	0.0000	0	0	0	0	0	0
Paige Goloubef	F	Sr	22	0	0	0	0.0000	2	4	0	0	0	0
Jenn Gilligan	G	So	20	0	0	0	0.0000	0	0	0	0	0	0
Emma Jonasson	D	Fr	9	0	0	0	0.0000	1	2	0	0	0	0
