Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Haley Skarupa	F	So	33	25	16	41	1.2424	6	12	2	6	4	0
Andie Anastos	F	Fr	37	14	21	35	0.9459	3	6	4	2	2	1
Emily Field	F	Jr	37	14	18	32	0.8649	10	20	3	3	2	1
Taylor Wasylk	F	Sr	37	12	18	30	0.8108	9	18	4	0	3	0
Kate Leary	F	Jr	37	12	17	29	0.7838	12	24	1	2	0	1
Dana Trivigno	F	So	33	12	16	28	0.8485	27	54	2	5	0	0
Kristyn Capizzano	F	Fr	37	11	15	26	0.7027	6	12	3	3	0	0
Emily Pfalzer	D	Jr	37	6	19	25	0.6757	7	14	1	1	0	0
Melissa Bizzari	F	Sr	37	8	9	17	0.4595	6	12	3	2	1	0
Lexi Bender	D	So	37	4	13	17	0.4595	17	34	1	2	0	0
Haley McLean	F	Fr	37	4	10	14	0.3784	9	18	1	1	0	0
Meagan Mangene	D	Sr	37	3	9	12	0.3243	6	12	1	2	0	0
Kaliya Johnson	D	So	37	0	11	11	0.2973	15	30	0	0	0	0
Danielle Doherty	F	Sr	36	3	4	7	0.1944	4	8	1	0	0	0
Jackie Young	D	Sr	35	1	6	7	0.2000	10	20	0	0	0	0
Corinne Boyles	G	Sr	33	0	1	1	0.0303	0	0	0	0	0	0
Meghan Grieves	F	So	35	0	1	1	0.0286	5	10	0	0	0	0
Steph Lemieux	F	Fr	13	0	0	0	0.0000	0	0	0	0	0	0
Megan Miller	G	Jr	5	0	0	0	0.0000	0	0	0	0	0	0
Erin Kickham	F	Jr	32	0	0	0	0.0000	2	4	0	0	0	0
Lauren Wedell	D	Fr	25	0	0	0	0.0000	0	0	0	0	0	0
Julie Fish	F/D	Fr	7	0	0	0	0.0000	0	0	0	0	0	0
