Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Tereza Vanišová	F	Fr	28	16	12	28	1.0000	20	54	2	4	0	0
Brooke Stacey	F	Jr	30	15	13	28	0.9333	4	16	1	1	1	1
Alyson Matteau	D	So	32	3	15	18	0.5625	26	52	2	2	0	0
Vendula Přibylová	F	Fr	28	4	11	15	0.5357	6	12	1	1	0	0
Catherine Tufts	F	Jr	30	9	4	13	0.4333	4	8	1	1	0	0
Morgan Sakundiak	F	Sr	32	6	5	11	0.3438	4	8	0	1	0	0
Emilie Brigham	F	Sr	32	4	7	11	0.3438	4	8	1	1	1	1
Lydia Murray	F	So	32	2	7	9	0.2813	5	10	1	1	1	0
Kara Washer	F	Fr	27	3	3	6	0.2222	11	22	1	1	0	1
Kristin Gilmour	D	Sr	27	1	4	5	0.1852	11	22	0	0	0	0
Jess Vallotton	D	Sr	28	1	3	4	0.1429	7	14	0	0	0	0
Nicole Arnold	F	So	28	0	3	3	0.1071	2	4	0	0	0	0
Ebba Strandberg	D	Fr	9	0	3	3	0.3333	4	8	0	0	0	0
Jessica Jacques	F	Fr	32	2	0	2	0.0625	2	4	0	0	0	0
Brittany Colton	D	Fr	29	0	2	2	0.0690	9	18	0	0	0	0
Victoria Hummel	F	Jr	25	0	2	2	0.0800	6	12	0	0	0	0
Mikayla Rogers	D	Jr	26	0	1	1	0.0385	12	24	0	0	0	0
Cailey Hutchinson	F	So	26	0	1	1	0.0385	5	10	0	0	0	0
Cassidy Herman	D	So	24	0	1	1	0.0417	5	10	0	0	0	0
Carly Jackson	G	So	27	0	1	1	0.0370	0	0	0	0	0	0
Jillian Flynn	G	Fr	1	0	0	0	0.0000	0	0	0	0	0	0
Sierra Semmel	F	Fr	15	0	0	0	0.0000	1	2	0	0	0	0
Mariah Fujimagari	G	Sr	11	0	0	0	0.0000	0	0	0	0	0	0
Brittany Kucera	D	Fr	18	0	0	0	0.0000	1	2	0	0	0	0
Anna Wright	D	Sr	16	0	0	0	0.0000	1	2	0	0	0	0
