Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Lindsay Grigg	F/D	Sr	39	7	11	18	0.4615	7	14	1	1	0	0
Celeste Brown	F	Sr	39	10	6	16	0.4103	20	40	4	3	0	0
Kolbee McCrea	F	Sr	34	8	8	16	0.4706	27	54	1	3	0	0
Mackenzie Stone	F	So	38	6	10	16	0.4211	20	40	3	2	0	0
Carly Payerl	F	Jr	39	7	6	13	0.3333	9	18	2	1	0	1
Jess Paton	F	Jr	39	6	7	13	0.3333	7	14	0	1	1	0
Emilee Bulleid	D	Sr	38	3	10	13	0.3421	17	34	1	0	0	0
Marissa Maugeri	F	Sr	27	8	4	12	0.4444	15	30	0	1	0	0
Taylor Thurston	D	So	39	1	11	12	0.3077	2	4	0	0	0	0
Caitlin Wallace	F/D	So	38	5	4	9	0.2368	8	16	1	0	0	2
Haley Northcote	D	Jr	36	1	8	9	0.2500	14	28	0	0	0	0
Cassie Clayton	F	So	27	3	5	8	0.2963	17	34	0	0	0	0
Christa Vuglar	D	Fr	39	1	7	8	0.2051	17	34	0	1	0	0
Darcy Henderson	F	Fr	39	2	2	4	0.1026	12	24	1	0	0	0
Morgan Scoyne	D	Sr	28	0	4	4	0.1429	7	14	0	0	0	0
Lindsay Stenason	F	So	36	1	2	3	0.0833	0	0	1	0	0	0
Victoria Pitawanakwat	F	Fr	37	1	2	3	0.0811	3	6	0	0	0	0
Lauren Carroll	D	Fr	39	1	0	1	0.0256	15	30	0	0	0	0
Ali Binnington	G	Sr	27	0	1	1	0.0370	0	0	0	0	0	0
Brooke Stoddart	G	So	8	0	0	0	0.0000	0	0	0	0	0	0
Jetta Rackleff	G	Jr	7	0	0	0	0.0000	0	0	0	0	0	0
Maddie Grisko	D	Fr	16	0	0	0	0.0000	0	0	0	0	0	0
