Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Sarah Schwenzfeier	F	Jr	29	19	20	39	1.3448	8	16	2	5	0	1
Kim Tiberi	D	Jr	29	13	25	38	1.3103	14	28	2	7	0	0
Adrieana Rossini	F	So	29	16	17	33	1.1379	11	22	7	4	0	0
Amanda Conway	F	Fr	23	20	8	28	1.2174	5	10	3	9	1	0
Bryn Labbe	F	So	29	9	19	28	0.9655	5	10	2	3	1	0
Sophie McGovern	F	Fr	28	12	14	26	0.9286	6	12	3	3	0	0
Adelle Murphy	F	Sr	29	7	17	24	0.8276	4	8	0	3	0	0
Carly Menges	D	So	28	2	13	15	0.5357	3	6	0	0	0	0
Linnéa Odbratt	F	Fr	9	5	6	11	1.2222	3	6	0	2	0	0
Desirae Kuhlmann	D	Jr	25	2	9	11	0.4400	5	10	0	2	0	0
Nicole Goebel	F	Jr	26	1	8	9	0.3462	7	14	0	0	0	0
Robyn Foley	D	So	26	1	8	9	0.3462	0	0	1	0	0	0
Kelley Madden	F	Fr	17	3	5	8	0.4706	1	2	2	0	0	0
Jess Piracini	F	So	9	3	5	8	0.8889	1	2	1	0	0	0
Alyssa Hulst	F	Fr	10	2	6	8	0.8000	5	10	0	0	0	0
Maddie Tasha	D	So	22	0	7	7	0.3182	4	8	0	0	0	0
Maggie Conroy	D	So	26	1	5	6	0.2308	6	12	0	0	0	0
Kirsten Watts	F	Fr	23	0	6	6	0.2609	3	6	0	0	0	0
Erin Joyce	F	Jr	12	5	0	5	0.4167	2	4	0	2	0	0
Muranda Toews	F	Jr	19	1	4	5	0.2632	5	10	0	0	0	0
Maki Shuchuk	F	Jr	17	2	2	4	0.2353	0	0	0	0	0	0
Liesel Baker	F	So	6	1	2	3	0.5000	0	0	0	0	0	0
Cailtin Heale	D	Fr	2	1	1	2	1.0000	1	2	0	0	0	0
Brynn Wopperer	F	Fr	24	1	1	2	0.0833	4	8	0	0	0	0
Céleste Robert	G	Sr	9	0	1	1	0.1111	0	0	0	0	0	0
Michelle Masperi	D	So	9	0	1	1	0.1111	4	8	0	0	0	0
Rebecca Brown	D	Fr	9	0	0	0	0.0000	2	4	0	0	0	0
Teresa Segreti	D	Jr	2	0	0	0	0.0000	0	0	0	0	0	0
Laurie King	G	Jr	24	0	0	0	0.0000	0	0	0	0	0	0
Maddi Blauth	F	Fr	4	0	0	0	0.0000	3	6	0	0	0	0
