Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Jonna Curtis	F	Jr	36	13	9	22	0.6111	7	14	2	2	3	1
Amy Boucher	F	Fr	35	10	7	17	0.4857	8	16	0	1	1	1
Nicoline Jensen	F	Jr	36	6	9	15	0.4167	7	14	1	2	0	1
Kayla Mork	F	Sr	36	6	8	14	0.3889	18	36	0	0	0	0
Hannah Armstrong	F	Sr	36	4	8	12	0.3333	24	48	1	1	0	0
Cassandra Vilgrain	F	So	34	5	6	11	0.3235	3	6	2	0	0	0
Amy Schlagel	D	Fr	36	3	7	10	0.2778	25	50	1	3	0	0
Sara Carlson	F	Jr	36	2	6	8	0.2222	5	10	0	0	0	0
Caroline Broderick	D	Sr	33	2	6	8	0.2424	5	10	0	1	0	0
Heather Kashman	F	Sr	33	3	2	5	0.1515	11	22	1	1	0	0
Julia Fedeski	D	Fr	25	1	4	5	0.2000	7	14	1	0	1	0
Haley Breedlove	F	Jr	35	1	3	4	0.1143	20	48	1	0	0	0
Kate Haslett	D	So	34	1	2	3	0.0882	6	12	0	0	0	0
Margo Lund	F	Jr	36	2	0	2	0.0556	3	6	0	0	0	0
Brooke Avery	F	Fr	32	1	1	2	0.0625	0	0	0	0	0	0
Ali Praus	F	Fr	34	1	1	2	0.0588	0	0	0	0	0	0
Carlee Toews	F	Fr	36	0	2	2	0.0556	4	8	0	0	0	0
Brittney Redlick	F	Jr	3	1	0	1	0.3333	1	2	0	0	0	0
Jess Ryan	D	Sr	35	0	1	1	0.0286	14	28	0	0	0	0
Ashley Wilkes	G	So	10	0	0	0	0.0000	0	0	0	0	0	0
Vilma Vaattovaara	G	Jr	27	0	0	0	0.0000	0	0	0	0	0	0
Brenna Boulanger	F	Sr	3	0	0	0	0.0000	0	0	0	0	0	0
Kaylee Forster	D	Fr	23	0	0	0	0.0000	3	6	0	0	0	0
Marie-Eve Jean	G	Jr	1	0	0	0	0.0000	0	0	0	0	0	0
