Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Kendall Cornine	F	So	34	12	8	20	0.5882	15	30	2	4	0	0
Caitlin Wallace	F/D	Sr	33	8	8	16	0.4848	3	6	0	0	0	1
Reagan Rust	F/D	So	34	3	11	14	0.4118	14	28	1	2	0	0
Taylor Thurston	D	Sr	34	2	7	9	0.2647	7	14	0	2	0	0
Mackenzie Stone	F	Sr	30	3	5	8	0.2667	12	24	0	1	1	0
Claudia Black	F	Fr	36	2	5	7	0.1944	7	14	0	1	0	0
Lindsay Stenason	F	Sr	34	0	7	7	0.2059	3	6	0	0	0	0
Cassie Clayton	F	Sr	34	5	1	6	0.1765	15	30	1	1	0	1
Kandice Sheriff	F	So	34	1	5	6	0.1765	13	26	1	0	0	0
Kathryn Kennedy	F	So	25	4	1	5	0.2000	5	10	1	1	0	0
Tori Haywood	F	Fr	34	2	3	5	0.1471	8	16	0	0	0	0
Mallory Rushton	F	So	32	1	3	4	0.1250	23	46	1	0	0	0
Madison Farrand	F	Fr	28	2	1	3	0.1071	3	6	0	0	0	0
Jade Mancini	F	Fr	26	2	1	3	0.1154	3	6	0	0	0	0
Brinna Dochniak	D	So	33	1	2	3	0.0909	4	8	0	0	0	0
Taylor Baker	D	Fr	34	1	2	3	0.0882	7	14	0	1	0	0
Christa Vuglar	D	Jr	28	0	3	3	0.1071	23	46	0	0	0	0
Lauren Carroll	D	Jr	32	0	1	1	0.0313	8	16	0	0	0	0
Brooke Baker	F	So	29	0	1	1	0.0345	7	14	0	0	0	0
Terra Lanteigne	G	Fr	20	0	0	0	0.0000	0	0	0	0	0	0
Jenna de Jonge	G	So	15	0	0	0	0.0000	0	0	0	0	0	0
Darcy Henderson	F	Jr	27	0	0	0	0.0000	3	6	0	0	0	0
Brooke Stoddart	G	Sr	5	0	0	0	0.0000	0	0	0	0	0	0
