Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Jenna McParland	F	Jr	36	11	22	33	0.9167	18	44	3	4	0	1
Jamie Kenyon	F	Sr	36	17	14	31	0.8611	10	20	5	5	0	2
Zoe Hickel	F	Jr	36	13	14	27	0.7500	11	22	1	5	2	2
Ashleigh Brykaliuk	F	Fr	36	11	12	23	0.6389	9	18	3	5	2	0
Lara Stalder	D	Fr	28	4	18	22	0.7857	0	0	0	0	1	0
Meghan Huertas	F	Jr	36	8	9	17	0.4722	16	51	0	1	0	1
Sidney Morin	D	Fr	36	5	10	15	0.4167	6	12	2	3	0	0
Tea Villilä	D	Jr	28	2	11	13	0.4643	15	30	1	1	0	0
Hannah Bramm	F	So	36	3	7	10	0.2778	20	40	0	0	0	0
Demi Crossman	F	Fr	36	2	4	6	0.1667	23	46	0	0	0	0
Emma Stauber	D	Jr	36	1	5	6	0.1667	10	20	0	0	1	0
Bailey Wright	F	Fr	30	3	2	5	0.1667	2	4	0	0	0	0
Jordan Krause	D	So	36	2	1	3	0.0833	15	41	0	0	0	0
Marie Delarbre	F	So	36	0	2	2	0.0556	2	4	0	0	0	0
Brienna Gillanders	F	Sr	5	0	2	2	0.4000	1	2	0	0	0	0
Katherine McGovern	F	Fr	36	1	0	1	0.0278	3	6	0	0	0	0
Alivia Del Basso	F	So	36	1	0	1	0.0278	0	0	0	0	0	0
Kayla Black	G	So	35	0	1	1	0.0286	3	6	0	0	0	0
Maddie Kolls	D	Jr	36	0	0	0	0.0000	4	8	0	0	0	0
Sofia Carlström	G	So	2	0	0	0	0.0000	0	0	0	0	0	0
Karissa Grapp	G	So	4	0	0	0	0.0000	0	0	0	0	0	0
