Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	GWG	PPG	SHG	ENG
Roxanne Stang	F	So	33	23	10	33	1.0000	2	9	0	0
Abby Cooper	F	Jr	34	11	15	26	0.7647	0	3	1	2
Andrea Keller	F	Sr	33	11	10	21	0.6364	2	5	0	0
Kobi Kawamoto	D	So	34	5	16	21	0.6176	0	0	0	0
Tina Ciraulo	D	Fr	34	2	12	14	0.4118	0	2	0	0
Dana Pretty	D	Fr	16	3	8	11	0.6875	0	2	0	0
Fiona McLeod	F	Sr	18	3	7	10	0.5556	1	1	0	0
Jennifer Swanson	F	Jr	34	5	4	9	0.2647	1	0	0	0
Katy Battis	D	Sr	34	2	5	7	0.2059	0	0	0	0
Amanda Mathison	D	Jr	32	2	4	6	0.1875	0	0	0	0
Melanie Pudsey	F	Fr	34	4	1	5	0.1471	0	2	0	0
Alison Ribar	F	So	24	1	3	4	0.1667	0	0	0	0
Leanne Perrin	D	So	32	0	4	4	0.1250	0	0	0	0
Erin McNamara	F	Jr	34	1	2	3	0.0882	1	1	0	0
Nicki DelCastillo	F	Fr	34	1	0	1	0.0294	0	1	0	0
Brie Adams	D	So	32	0	1	1	0.0313	0	0	0	0
Tara McNamara	D	Sr	34	0	1	1	0.0294	0	0	0	0
Laura Gieselman	G	Jr	23	0	0	0	0.0000	0	0	0	0
Marie Witchey	G	Fr	3	0	0	0	0.0000	0	0	0	0
Ellen Brinkman	G	So	21	0	0	0	0.0000	0	0	0	0
