Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Nicole Olson	F	Jr	25	9	14	23	0.9200	0	0	0	3	0	0
Haley Coolsaet	F	Fr	25	11	8	19	0.7600	5	10	2	2	0	1
Erin Stenseth	F	So	25	7	8	15	0.6000	13	26	3	3	0	0
Stevie Fiek	F	Jr	20	4	8	12	0.6000	5	10	0	0	0	1
Alex Braun	D	Jr	25	1	8	9	0.3600	12	24	0	0	0	0
Dana Kreuser	D	Jr	25	4	4	8	0.3200	1	2	1	3	0	0
Brittany Therrien	F	Fr	21	6	1	7	0.3333	4	8	2	0	0	0
Dy-anna Stewart	D	Sr	25	3	4	7	0.2800	7	14	0	1	0	0
Sheree Haslemore	F	Jr	25	3	4	7	0.2800	5	10	1	1	0	0
Kara Cole	F	Fr	25	2	4	6	0.2400	5	10	0	0	0	0
Brooke Bartelt	D	Fr	23	2	3	5	0.2174	12	24	1	1	0	0
Mel Haight	F	Fr	16	1	3	4	0.2500	3	6	0	0	0	0
Jess Pederson	D	Fr	25	0	4	4	0.1600	10	20	0	0	0	0
Cecilia Hardacker	F	Fr	10	3	0	3	0.3000	1	2	0	0	0	0
Riley Brown	D	Fr	8	0	2	2	0.2500	5	10	0	0	0	0
Riane Imdieke	F	Fr	15	0	2	2	0.1333	0	0	0	0	0	0
Julianne Bartosz	F	So	21	0	2	2	0.0952	1	2	0	0	0	0
Lauren Borkowski	F	Fr	19	1	0	1	0.0526	0	0	1	0	0	0
Ingrid Klockars	F	Sr	18	0	1	1	0.0556	1	2	0	0	0	0
Heidi Martin	F	Fr	22	0	1	1	0.0455	0	0	0	0	0	0
Cierra Lopis	F	Jr	23	0	0	0	0.0000	1	2	0	0	0	0
Kaye Collier	G	So	17	0	0	0	0.0000	0	0	0	0	0	0
Erin Johnson-Buscemi	G	Sr	1	0	0	0	0.0000	0	0	0	0	0	0
Sarah Gustafson	G	Fr	8	0	0	0	0.0000	1	2	0	0	0	0
