Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Tiffany Magnuson	F/D	Jr	22	12	11	23	1.0455	3	6	1	2	1	0
Katie Medd	F	Sr	22	8	7	15	0.6818	14	28	1	4	0	0
Jackie Keller	D	Sr	21	8	5	13	0.6190	7	14	0	4	0	0
Whitney Restemayer	D	So	22	2	5	7	0.3182	9	18	0	1	0	0
Jess Olson	F	So	22	1	6	7	0.3182	13	26	0	0	0	0
Jenna Knudtson	F	Fr	22	2	4	6	0.2727	4	8	1	0	0	0
Emily Merhar	D	Jr	19	1	4	5	0.2632	15	30	0	1	0	0
Andrea Toft	F	So	22	1	2	3	0.1364	9	18	0	0	0	0
Elise Hedlund	F	Fr	22	0	3	3	0.1364	11	22	0	0	0	0
Erin Leyden	F	Fr	22	2	0	2	0.0909	2	4	0	0	0	0
Kaitlan Dickson	F	Fr	22	1	1	2	0.0909	3	6	0	0	0	0
Katie Johnson	F	Sr	21	1	0	1	0.0476	1	2	0	0	0	0
Carly Facchini	F	Fr	22	1	0	1	0.0455	3	6	0	0	0	0
Sara Toft	F	So	14	1	0	1	0.0714	2	4	1	0	0	0
Whitney Pratt	D	Fr	22	0	0	0	0.0000	0	0	0	0	0	0
Sara Hammann	G	Fr	2	0	0	0	0.0000	0	0	0	0	0	0
Hillary Volkman	F	Fr	22	0	0	0	0.0000	9	18	0	0	0	0
Toni Menth	G	So	22	0	0	0	0.0000	1	2	0	0	0	0
Jennifer Statz	F	Fr	9	0	0	0	0.0000	0	0	0	0	0	0
Tara Sampson	D	Fr	6	0	0	0	0.0000	3	6	0	0	0	0
