Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Elli Marvin	F	So	22	7	5	12	0.5455	5	10	2	2	0	0
Stephanie Kirk	F	So	21	6	5	11	0.5238	10	20	0	2	0	0
Brigette Miller	F	Fr	21	6	4	10	0.4762	3	6	1	3	0	0
Elizabeth Hermes	F	Jr	22	4	5	9	0.4091	2	4	0	1	0	1
Siri Berg-Moberg	F/D	Jr	22	3	4	7	0.3182	9	18	0	0	0	0
Kimberly Patterson	F	Fr	22	4	2	6	0.2727	6	12	1	1	0	0
Allison Kirk	F	So	22	3	2	5	0.2273	3	6	0	0	0	0
Kacee Medved	D	So	22	0	5	5	0.2273	3	6	0	0	0	0
Alyssa Hoffman	F	Jr	19	4	0	4	0.2105	0	0	1	0	0	0
Katie Cristan	D	So	22	2	2	4	0.1818	8	16	1	1	0	0
Hannah Esselman	D	So	22	1	3	4	0.1818	4	8	0	1	0	0
Kennedy Hageness	F	Fr	21	1	2	3	0.1429	1	2	0	0	0	1
Tara Frey	F	Sr	22	1	1	2	0.0909	10	20	0	0	0	0
Megan Brettingen	F	Sr	22	0	2	2	0.0909	5	10	0	0	0	0
Maddie Rainey	D	So	17	0	2	2	0.1176	12	24	0	0	0	0
Alli O'Brien	F	Sr	15	1	0	1	0.0667	1	2	1	0	0	0
Kaitlyn Miller	F	Fr	20	0	1	1	0.0500	2	4	0	0	0	0
Alexis Klatt	D	Fr	11	0	1	1	0.0909	2	4	0	0	0	0
Beth Hinkemeyer	D	So	9	0	1	1	0.1111	0	0	0	0	0	0
Natalie Tinucci	D	Jr	7	0	0	0	0.0000	4	8	0	0	0	0
Jenna Traut	G	Sr	22	0	0	0	0.0000	1	2	0	0	0	0
Dory Johnson	G	Jr	2	0	0	0	0.0000	0	0	0	0	0	0
Natalie Roberts	F	Fr	12	0	0	0	0.0000	0	0	0	0	0	0
Claire Bjerke	F	Sr	3	0	0	0	0.0000	0	0	0	0	0	0
