Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Shanelle Doucette	F	Jr	20	7	11	18	0.9000	4	8	0	1	1	0
Bek Lucas	F	Fr	17	9	6	15	0.8824	8	16	1	0	1	0
Megan Russelo	F	Jr	24	9	4	13	0.5417	7	14	4	1	1	0
Sarah Thon	D	So	25	3	6	9	0.3600	5	10	0	1	0	0
Grace Klienbach	F	So	25	2	5	7	0.2800	20	40	0	0	0	0
Casey Kilduff	F	Jr	25	4	2	6	0.2400	6	12	0	0	0	0
Lauren Cusack	F	Jr	20	3	3	6	0.3000	8	16	1	2	0	0
Amanda Simpson	F	Sr	25	2	3	5	0.2000	6	12	0	1	1	0
Kelly Fox	F/D	So	24	1	4	5	0.2083	12	24	0	1	0	0
Ashley Langdon	F	Jr	25	1	2	3	0.1200	9	18	0	0	0	0
Lindsey Spatola	D	Sr	20	1	2	3	0.1500	6	12	0	0	0	0
Zoe Harkins	F	Fr	19	2	0	2	0.1053	3	6	1	0	0	0
Jessica Langdon	F	Jr	24	1	1	2	0.0833	10	23	0	0	0	0
Donna Williams	D	Jr	25	0	2	2	0.0800	5	10	0	0	0	0
Jaclyn King	D	Jr	15	0	2	2	0.1333	4	8	0	0	0	0
Kate Blad	D	Fr	14	1	0	1	0.0714	0	0	0	0	0	0
Ashley Reimer	D	Sr	24	0	1	1	0.0417	1	2	0	0	0	0
Danica Delry	F	Jr	17	0	1	1	0.0588	3	6	0	0	0	0
Melissa Johnson	F	Fr	14	0	1	1	0.0714	0	0	0	0	0	0
Justina Mayr	G	Jr	19	0	0	0	0.0000	0	0	0	0	0	0
Kelsey Waller	D	Sr	3	0	0	0	0.0000	4	8	0	0	0	0
Chelsea Polidoro	G	So	7	0	0	0	0.0000	0	0	0	0	0	0
Kelsey Carpenter	F/D	Jr	6	0	0	0	0.0000	1	2	0	0	0	0
