Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Michaela Michaelson	F	Jr	25	19	16	35	1.4000	13	26	6	5	2	1
Cassie Rooney	F	So	25	9	14	23	0.9200	8	16	3	2	1	0
Kelsey Abrahamson	C	So	23	10	10	20	0.8696	11	22	3	2	1	0
Aryn Ball	F	Sr	25	6	7	13	0.5200	1	2	2	5	0	0
Ashley Tilton	F	Fr	22	4	8	12	0.5455	8	16	0	0	0	0
Katie Lawler	D	Jr	25	3	9	12	0.4800	15	30	1	2	0	0
Ashley Grell	F	Fr	25	7	3	10	0.4000	3	6	2	0	0	0
Meghan Lange	D	Jr	25	4	5	9	0.3600	0	0	0	0	0	0
Kayla Clafton	D	So	25	2	7	9	0.3600	2	4	0	2	0	0
Bridget Braastad	D	So	25	3	4	7	0.2800	21	42	0	3	0	0
Jessica Feltes	D	Jr	24	0	7	7	0.2917	3	6	0	0	0	0
Randi Weinzierl	F	Fr	21	2	2	4	0.1905	1	2	1	2	0	0
Anna Sombrio	D	Fr	25	1	3	4	0.1600	2	4	0	0	0	0
Jess Kniefel	F	Jr	23	2	0	2	0.0870	5	10	0	0	0	0
Cassie Vennemann	F	Fr	14	1	1	2	0.1429	2	4	0	0	0	1
Rachael Gasperetti	F	Fr	24	0	2	2	0.0833	0	0	0	0	0	0
Liz Bauer	C	So	20	0	2	2	0.1000	3	6	0	0	0	0
Megan Boehmer	F	Jr	25	0	2	2	0.0800	5	10	0	0	0	0
Kallie Geissler	F	Fr	17	0	2	2	0.1176	1	2	0	0	0	0
Mel Gerten	G	Jr	22	0	0	0	0.0000	0	0	0	0	0	0
Kayla Lange	G	Fr	7	0	0	0	0.0000	0	0	0	0	0	0
Becky Clifton	D	Fr	12	0	0	0	0.0000	1	2	0	0	0	0
Erica Pitzen	G	So	2	0	0	0	0.0000	0	0	0	0	0	0
