Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Alex Carpenter	F	So	37	32	38	70	1.8919	0	0	7	9	1	0
Haley Skarupa	F	Fr	33	24	29	53	1.6061	5	10	5	2	2	1
Emily Field	F	So	37	16	29	45	1.2162	8	16	1	6	1	0
Melissa Bizzari	F	Jr	37	17	14	31	0.8378	3	6	4	2	0	0
Dana Trivigno	F	Fr	37	13	16	29	0.7838	13	26	2	2	0	0
Blake Bolden	D	Sr	37	6	23	29	0.7838	1	2	1	2	0	0
Ashley Motherwell	F	Sr	37	11	15	26	0.7027	8	16	1	6	1	1
Taylor Wasylk	F	Jr	37	7	12	19	0.5135	10	20	1	2	0	0
Emily Pfalzer	D	So	37	4	13	17	0.4595	9	18	0	1	0	0
Dru Burns	D	Sr	37	1	16	17	0.4595	8	16	0	1	0	0
Lexi Bender	D	Fr	37	3	13	16	0.4324	19	38	1	1	0	0
Kate Leary	F	So	36	10	5	15	0.4167	5	10	2	0	0	0
Meagan Mangene	F/D	Jr	37	2	11	13	0.3514	2	4	0	0	0	0
Meghan Grieves	F	Fr	37	3	5	8	0.2162	2	4	0	0	0	0
Caitlin Walsh	F	Sr	37	3	5	8	0.2162	6	12	2	1	0	0
Kristina Brown	F	Sr	37	5	0	5	0.1351	3	6	0	0	0	0
Kaliya Johnson	D	Fr	33	1	4	5	0.1515	7	14	0	0	0	0
Jackie Young	D	Jr	37	1	2	3	0.0811	8	16	0	0	0	0
Elizabeth Olchowski	F	Sr	1	0	1	1	1.0000	0	0	0	0	0	0
Taylor Blake	G	Fr	1	0	0	0	0.0000	0	0	0	0	0	0
Erin Kickham	F	So	8	0	0	0	0.0000	0	0	0	0	0	0
Corinne Boyles	G	Sr	28	0	0	0	0.0000	0	0	0	0	0	0
Megan Miller	G	So	10	0	0	0	0.0000	0	0	0	0	0	0
