Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Miranda Bell	F	So	24	11	12	23	0.9583	11	22	3	4	0	0
Ariana Bourque	F	Sr	24	9	11	20	0.8333	2	4	2	1	0	0
Marissa Fichter	F	Fr	24	6	5	11	0.4583	6	12	1	1	1	0
Julie Dachille	F	So	18	5	6	11	0.6111	4	8	0	1	0	0
Jessica Bowen	F	Jr	24	5	6	11	0.4583	1	2	0	1	1	0
Maureen Greason	F	So	24	4	3	7	0.2917	3	6	0	3	0	0
Brooke Solomon	F	Fr	22	4	1	5	0.2273	6	12	1	1	0	0
Maddy Hall	F	Jr	24	2	2	4	0.1667	2	4	0	0	0	0
Maryanne Iodice	D	So	21	1	3	4	0.1905	6	12	0	1	0	0
Maegan Sheehan	D	Fr	23	2	1	3	0.1304	5	10	1	1	0	0
Brigit Bergin	D	So	22	2	0	2	0.0909	6	12	0	1	0	0
Jill Rathke	D	So	20	0	2	2	0.1000	6	12	0	0	0	0
Cassidy Pratt	D	Fr	24	0	2	2	0.0833	9	18	0	0	0	0
Casey Nunnelly	F	Fr	22	0	1	1	0.0455	0	0	0	0	0	0
Kimmy Ganong	D	Jr	19	0	1	1	0.0526	10	20	0	0	0	0
Lan Crofton	G	Jr	18	0	0	0	0.0000	0	0	0	0	0	0
Sophia Lattanzio	G	Fr	9	0	0	0	0.0000	0	0	0	0	0	0
Beth Findley	G	Sr	1	0	0	0	0.0000	0	0	0	0	0	0
Caroline Godfrey	F	Fr	23	0	0	0	0.0000	0	0	0	0	0	0
Marne Gallant	D	Jr	1	0	0	0	0.0000	0	0	0	0	0	0
