Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Maggie Giamo	F	So	23	8	8	16	0.6957	18	47	1	4	1	0
Chelsey Wright	F	Fr	24	7	4	11	0.4583	13	26	1	1	0	0
Julia Fleming	F	So	18	2	9	11	0.6111	11	33	0	0	0	0
Ashley Meyer	F	So	24	5	5	10	0.4167	9	21	0	1	0	0
Danielle Scharf	D	So	22	5	3	8	0.3636	19	38	0	4	0	0
Nicole Ruddy	F	Sr	20	1	7	8	0.4000	4	8	0	0	1	0
Erika Osborne	D	Fr	24	1	6	7	0.2917	9	18	0	0	0	0
Cara Latchum	D	Fr	24	2	4	6	0.2500	6	12	0	2	0	0
Taylor Puckhaber	F	Fr	22	4	1	5	0.2273	2	4	0	2	0	0
Amanda Maddalena	F	So	21	1	2	3	0.1429	0	0	1	0	0	0
Erin Farmer	F	Sr	21	1	2	3	0.1429	6	12	0	1	0	0
Kellie Micillo	F	Fr	24	1	2	3	0.1250	8	16	0	0	0	0
Sam Kuntz	D/F	Fr	19	0	3	3	0.1579	5	10	0	0	0	0
Shannon Hakes	F	Jr	23	1	1	2	0.0870	3	6	0	0	0	0
Jeanna Dippel	F	Sr	18	1	1	2	0.1111	7	14	0	0	0	0
Jen Whelan	D	So	22	1	1	2	0.0909	15	30	0	0	0	0
Brianna Rossi	F	Fr	19	1	0	1	0.0526	5	10	1	0	0	0
Jamie Kruczek	D	Fr	9	0	1	1	0.1111	4	8	0	0	0	0
Meghan Ward	F	Jr	8	0	0	0	0.0000	0	0	0	0	0	0
Mallorie Maguire	F/D	Jr	20	0	0	0	0.0000	2	4	0	0	0	0
Katie Double	G	So	11	0	0	0	0.0000	0	0	0	0	0	0
Pam Murphy	F/D	So	14	0	0	0	0.0000	4	8	0	0	0	0
Julia Rapp	D	Fr	11	0	0	0	0.0000	2	4	0	0	0	0
Michelle Fraser	D	Fr	1	0	0	0	0.0000	0	0	0	0	0	0
Sarah Sitcov	G	Fr	15	0	0	0	0.0000	0	0	0	0	0	0
