Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Zoe Hickel	F	Sr	36	19	13	32	0.8889	11	22	3	3	0	1
Ashleigh Brykaliuk	F	So	36	16	14	30	0.8333	2	4	4	5	2	1
Lara Stalder	F	So	37	10	19	29	0.7838	8	16	2	1	1	1
Brigette Lacquette	D	Sr	35	7	18	25	0.7143	31	62	0	5	0	0
Kateřina Mrázová	F	So	37	7	18	25	0.6757	9	18	0	1	0	0
Jenna McParland	F	Sr	36	7	16	23	0.6389	12	24	1	1	0	1
Meghan Huertas	F	Sr	36	11	8	19	0.5278	15	30	3	4	1	1
Sidney Morin	D	So	37	2	13	15	0.4054	4	8	0	2	0	0
Brienna Gillanders	F	Sr	37	7	5	12	0.3243	25	61	3	0	0	0
Michelle Löwenhielm	F	Fr	35	3	9	12	0.3429	6	12	0	1	0	1
Emma Stauber	D	Sr	36	1	8	9	0.2500	14	28	0	0	0	0
Tea Villilä	D	Sr	30	1	7	8	0.2667	15	30	0	1	0	0
Michela Cava	F	Jr	32	3	3	6	0.1875	4	8	2	1	0	0
Jessica Healey	D	Fr	36	2	1	3	0.0833	17	34	1	0	0	0
Maria Lindh	F	Fr	15	1	1	2	0.1333	2	4	0	0	0	0
Catherine Daoust	D	Fr	30	0	2	2	0.0667	0	0	0	0	0	0
Katherine McGovern	F	So	31	1	0	1	0.0323	2	4	1	0	0	0
Linnea Hedin	D	Fr	36	0	1	1	0.0278	7	14	0	0	0	0
Kayla Black	G	Jr	36	0	1	1	0.0278	2	4	0	0	0	0
Demi Crossman	F	So	34	0	1	1	0.0294	14	28	0	0	0	0
Evelina Suonpää	G	Fr	1	0	0	0	0.0000	0	0	0	0	0	0
Lynn Astrup	D	Fr	9	0	0	0	0.0000	1	2	0	0	0	0
Karissa Grapp	G	Jr	6	0	0	0	0.0000	0	0	0	0	0	0
Karissa Kirkup	F	So	8	0	0	0	0.0000	0	0	0	0	0	0
