Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Stefanie Marty	F	So	28	10	12	22	0.7857	15	30	0	2	1	0
Megan Skelly	F	Fr	28	11	10	21	0.7500	10	20	1	4	2	0
Julie Rising	F	So	28	6	13	19	0.6786	11	22	2	2	1	1
Lisa Mullan	F	Fr	28	5	14	19	0.6786	15	30	0	2	0	0
Janelle Malcolm	F	Fr	28	8	3	11	0.3929	11	22	2	1	0	0
Nikki Leone	D	Sr	28	5	6	11	0.3929	23	46	0	2	1	1
Cheyenne Bojeski	F	So	28	4	6	10	0.3571	0	0	0	2	0	0
Rebecca Gordon	F	So	28	4	5	9	0.3214	7	14	1	0	0	0
Jessica Frump	F	Fr	21	3	5	8	0.3810	15	30	2	0	0	0
Kylie Klassen	F	Fr	28	4	3	7	0.2500	7	14	0	2	0	0
Kelly Dimmen	D	Fr	28	2	4	6	0.2143	7	14	0	1	0	0
Keeta Koalska	F	So	28	2	4	6	0.2143	6	12	0	0	0	0
Rachel Tilford	D	Sr	28	1	3	4	0.1429	10	20	0	0	0	0
Gabrielle Beaudry	D	Jr	28	1	3	4	0.1429	13	26	1	0	0	0
Nicole Feltes	F	Fr	27	1	1	2	0.0741	0	0	0	0	0	0
Taylor Metcalfe	D	Fr	28	0	2	2	0.0714	22	44	0	0	0	0
Katelyn Bero	F	Fr	26	1	0	1	0.0385	0	0	0	0	0	0
Alison Lee	G	Fr	1	0	0	0	0.0000	0	0	0	0	0	0
Lucy Schoedel	G	Jr	28	0	0	0	0.0000	3	6	0	0	0	0
Steph Jones	G	Fr	4	0	0	0	0.0000	0	0	0	0	0	0
