Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Jackie Raines	F	Fr	29	9	10	19	0.6552	8	16	3	3	0	0
Bray Ketchum	F	Sr	28	7	11	18	0.6429	15	30	2	1	1	2
Jenna Ciotti	F	Fr	28	9	6	15	0.5357	7	14	2	1	0	0
Aleca Hughes	F	Jr	29	10	3	13	0.4483	6	12	1	1	1	1
Alyssa Zupon	F	So	29	4	7	11	0.3793	6	12	0	1	0	0
Heather Grant	D	Jr	27	2	7	9	0.3333	9	18	0	0	0	0
Samantha MacLean	D	Sr	29	1	5	6	0.2069	15	30	0	0	0	0
Danielle Moncion	F	So	29	2	3	5	0.1724	10	20	0	1	0	0
Tara Tomimoto	D	So	17	1	4	5	0.2941	1	2	0	0	1	1
Aurora Kennedy	D	Fr	17	1	3	4	0.2353	6	12	0	0	0	0
Jamie Gray	D	So	28	0	4	4	0.1429	13	26	0	0	0	0
Lauren Davis	F	Jr	27	1	2	3	0.1111	7	14	0	1	0	0
Ashley Dunbar	F	Fr	26	1	2	3	0.1154	0	0	1	0	0	0
Patricia McGauley	F	Fr	29	1	2	3	0.1034	0	0	0	0	0	0
Jennifer Lawrence	F	Fr	25	2	0	2	0.0800	5	10	0	1	0	0
Emily DesMeules	D	So	25	0	1	1	0.0400	5	10	0	0	0	0
Jen Matichuk	F	So	29	0	1	1	0.0345	5	10	0	0	0	0
Natalie Wedell	D/F	So	24	0	0	0	0.0000	2	4	0	0	0	0
Jackee Snikeris	G	Sr	20	0	0	0	0.0000	0	0	0	0	0	0
Lili Rudis	F	Sr	2	0	0	0	0.0000	0	0	0	0	0	0
Erin Callahan	G	So	2	0	0	0	0.0000	2	4	0	0	0	0
Genny Ladiges	G	Jr	8	0	0	0	0.0000	0	0	0	0	0	0
Paige Decker	F	Fr	29	0	0	0	0.0000	4	8	0	0	0	0
