Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Jess Nelson	F	Sr	26	13	8	21	0.8077	9	29	2	6	0	0
Ellen Rethwisch	F	Sr	26	11	10	21	0.8077	3	6	4	1	0	0
Amber Schaack	F	Sr	26	7	11	18	0.6923	4	8	2	3	0	0
Tori Davis	F	Jr	26	12	5	17	0.6538	5	10	3	4	0	1
Jessie Kongelf	F	Sr	26	4	12	16	0.6154	3	6	0	1	0	0
Amanda Flemming	F	Fr	26	10	2	12	0.4615	10	20	1	3	0	0
Abbie Canton	F	So	26	7	5	12	0.4615	2	4	1	6	0	1
Morgan Bruns	D	Sr	26	1	9	10	0.3846	3	6	0	0	0	0
Chelsey Petrich	F	Sr	26	1	6	7	0.2692	13	26	0	0	0	0
Maddie Ellingson	D	Fr	26	3	2	5	0.1923	11	22	0	1	0	0
Sage Barta	F	So	25	2	3	5	0.2000	2	4	0	0	0	0
Emily Goff	D	Jr	23	2	2	4	0.1739	10	20	1	0	0	0
Megan Dondelinger	F	So	26	2	1	3	0.1154	1	2	0	0	0	0
Amelia Amon	D	So	26	0	3	3	0.1154	6	12	0	0	0	0
Mackenzie Lundeen	D	Fr	10	1	1	2	0.2000	5	10	0	0	0	0
Josee Lundgren	F	Fr	4	0	2	2	0.5000	1	2	0	0	0	0
Sara Baumann	F	Fr	18	0	2	2	0.1111	0	0	0	0	0	0
Andrea Klug	G	Sr	25	0	1	1	0.0400	0	0	0	0	0	0
Ally Wiitala	F	Fr	22	0	1	1	0.0455	1	2	0	0	0	0
Jessa Sailor	D	Fr	12	0	0	0	0.0000	3	6	0	0	0	0
Abby Auran	D	Fr	7	0	0	0	0.0000	1	2	0	0	0	0
Kayla Nack	F	Jr	12	0	0	0	0.0000	1	2	0	0	0	0
Ashley Wiitala	F	Fr	22	0	0	0	0.0000	0	0	0	0	0	0
Sarah Stelter	G	Fr	1	0	0	0	0.0000	0	0	0	0	0	0
Brittany Boss	G	So	2	0	0	0	0.0000	0	0	0	0	0	0
