Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Jade Werger	F	Jr	26	13	6	19	0.7308	10	23	6	4	0	1
Hanna Martini	F	Jr	24	4	6	10	0.4167	1	2	1	1	0	0
Danielle Roberts	F	Jr	22	2	8	10	0.4545	13	26	0	2	0	0
Meagan Hulbert	D	Sr	26	4	5	9	0.3462	4	8	0	0	0	0
Molly Howard	F	Fr	25	5	3	8	0.3200	8	16	0	1	0	0
Nicole Ruman	F	Jr	26	4	4	8	0.3077	11	33	1	2	0	0
Eileen Coyne	D	Jr	26	1	5	6	0.2308	16	32	0	0	0	0
Christine Newton	D	Jr	26	0	6	6	0.2308	1	2	0	0	0	0
Stephanie Bardell	F	So	24	3	2	5	0.2083	2	4	1	1	0	0
Jessica Spidle	F	Fr	26	3	2	5	0.1923	17	34	0	2	0	0
Kaitlin Hayes	D	Sr	26	0	3	3	0.1154	17	34	0	0	0	0
BriAnna Narodowy	F	Fr	16	0	3	3	0.1875	1	2	0	0	0	0
Allison Howard	F	So	13	2	0	2	0.1538	4	8	1	0	0	0
Samantha McNeil	D	Fr	26	1	1	2	0.0769	4	8	0	0	0	0
Marisse Lorenz	F	Sr	26	0	2	2	0.0769	5	10	0	0	0	0
Paula Stephens	G	Fr	12	0	0	0	0.0000	0	0	0	0	0	0
Emily Hescock	F	So	16	0	0	0	0.0000	0	0	0	0	0	0
Kristi Holt	G	So	2	0	0	0	0.0000	0	0	0	0	0	0
Rebecca Bragg	F	So	23	0	0	0	0.0000	2	4	0	0	0	0
Dani Crawford	F	Fr	21	0	0	0	0.0000	0	0	0	0	0	0
Katharyn Dembowski	G	Jr	16	0	0	0	0.0000	3	6	0	0	0	0
Jenna Duggan	F	Fr	25	0	0	0	0.0000	1	2	0	0	0	0
Colleen Newcomb	F	So	14	0	0	0	0.0000	1	2	0	0	0	0
