Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Amy Menke	F	Sr	38	11	16	27	0.7105	15	44	5	2	3	1
Ryleigh Houston	F	Fr	38	8	18	26	0.6842	4	8	3	3	0	1
Emma Nuutinen	F	Fr	34	10	9	19	0.5588	2	4	3	1	0	0
Gracen Hirschy	D	Sr	37	5	13	18	0.4865	11	22	1	1	0	0
Halli Krzyzaniak	D	Sr	36	5	13	18	0.5000	9	21	0	2	0	0
Charly Dahlquist	F	So	38	8	7	15	0.3947	21	42	2	2	0	1
Kayla Gardner	F	Sr	38	6	9	15	0.3947	8	16	0	0	0	1
Rebekah Kolstad	F	So	38	6	5	11	0.2895	17	45	0	1	1	0
Jordan Hampton	D	Sr	38	5	6	11	0.2895	14	28	1	1	0	0
Hallie Theodosopoulos	F/D	Fr	36	4	5	9	0.2500	11	22	0	0	0	0
Sarah Lecavalier	F	Fr	37	4	4	8	0.2162	10	31	1	0	0	1
Anna Kilponen	D	So	37	2	6	8	0.2162	4	8	0	2	0	0
Vilma Tanskanen	F	So	32	3	4	7	0.2188	10	20	0	0	0	0
Abbey Stanley	D	Fr	33	2	4	6	0.1818	9	18	0	0	0	0
Alyssa MacMillan	F	Fr	36	1	5	6	0.1667	3	6	0	0	0	0
Abby Thiessen	D	Fr	35	0	4	4	0.1143	2	4	0	0	0	0
Marissa Salo	F	Sr	33	2	0	2	0.0606	3	6	0	0	0	0
Annelise Rice	F	Fr	25	1	1	2	0.0800	1	2	0	0	0	0
Taylor Flaherty	D	So	15	1	1	2	0.1333	2	4	0	0	0	0
Lisa Marvin	F	Sr	24	0	2	2	0.0833	0	0	0	0	0	0
Annie Chipman	G	Sr	1	0	0	0	0.0000	0	0	0	0	0	0
Dorci Medgyes	F/D	So	4	0	0	0	0.0000	0	0	0	0	0	0
Kristen Campbell	G	So	5	0	0	0	0.0000	0	0	0	0	0	0
Lexie Shaw	G	Sr	35	0	0	0	0.0000	0	0	0	0	0	0
