Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	GWG	PPG	SHG	ENG
Amanda Thornton	G	Sr	14	8	3	11	0.7857	0	0	1	0
Morgan Gable	F	Sr	14	3	4	7	0.5000	0	0	0	0
Lynn Caputo	F	Jr	14	0	4	4	0.2857	0	0	0	0
Tonya Schaldenbrand	F	So	12	1	2	3	0.2500	0	0	0	0
Christina Kunz	D	Fr	11	0	3	3	0.2727	0	0	0	0
Jen Martin	F/D	Jr	14	0	2	2	0.1429	0	0	0	0
Olivia Langguth	D	Fr	14	1	0	1	0.0714	0	0	0	0
Cassi Birriel	F	Jr	7	0	1	1	0.1429	0	0	0	0
Alison Seaman	D	So	14	0	0	0	0.0000	0	0	0	0
Sirena Enright	G	Fr	4	0	0	0	0.0000	0	0	0	0
Joanne Braga	G	Sr	10	0	0	0	0.0000	0	0	0	0
