Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Jenna McParland	F	So	33	11	17	28	0.8485	3	6	1	3	1	1
Brigette Lacquette	D	So	34	8	16	24	0.7059	29	58	0	3	0	0
Jessica Wong	D	Sr	33	7	16	23	0.6970	11	22	2	1	0	0
Zoe Hickel	F	So	30	10	12	22	0.7333	18	47	3	2	0	0
Jamie Kenyon	F	Jr	32	11	6	17	0.5313	8	16	0	2	0	1
Pernilla Winberg	F	Sr	32	10	5	15	0.4688	4	8	3	1	1	0
Katherine Wilson	F	Sr	34	5	8	13	0.3824	11	22	0	0	0	0
Brienna Gillanders	F	Jr	34	8	4	12	0.3529	22	66	3	4	0	0
Aleksandra Vafina	F	Fr	28	4	6	10	0.3571	5	10	0	1	0	0
Shara Jasper	F	So	34	2	6	8	0.2353	5	10	1	0	0	0
Emma Stauber	D	So	34	1	4	5	0.1471	8	16	0	0	0	0
Tea Villilä	D	So	28	1	4	5	0.1786	16	32	0	0	0	0
Vanessa Thibault	F	Sr	30	2	2	4	0.1333	5	10	0	0	0	0
Hannah Bramm	F	Fr	27	1	2	3	0.1111	0	0	1	0	0	0
Kayla Black	G	Fr	31	0	3	3	0.0968	4	8	0	0	0	0
Jordan Krause	D	Fr	34	0	3	3	0.0882	0	0	0	0	0	0
Marie Delarbre	F	Fr	34	0	1	1	0.0294	0	0	0	0	0	0
Dana Gallop	F	Jr	30	0	1	1	0.0333	1	2	0	0	0	0
Karissa Grapp	G	Fr	4	0	0	0	0.0000	0	0	0	0	0	0
Audrey Cournoyer	F	Sr	5	0	0	0	0.0000	0	0	0	0	0	0
Sofia Carlström	G	Fr	3	0	0	0	0.0000	0	0	0	0	0	0
Alivia Del Basso	F	Fr	34	0	0	0	0.0000	0	0	0	0	0	0
