Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	GWG	PPG	SHG	ENG
Jana Harrigan	F	So	35	16	15	31	0.8857	2	2	0	1
Meaghan Mulvaney	W	Jr	33	11	12	23	0.6970	2	4	1	0
Jeni Creary	W	Jr	32	8	12	20	0.6250	2	3	0	0
Tessa Bonhomme	D	Fr	34	5	15	20	0.5882	1	4	0	0
Emma Laaksonen	D	Sr	35	3	16	19	0.5429	2	1	0	0
Heather Farrell	W	Sr	35	7	11	18	0.5143	0	1	0	0
Erin O'Grady	C	Sr	35	9	7	16	0.4571	1	3	0	1
Amber Bowman	D	Fr	34	3	11	14	0.4118	0	1	0	0
Krysta Skarda	F	Fr	35	5	4	9	0.2571	2	1	0	0
Jeanne Chapple	C	Sr	34	2	6	8	0.2353	1	1	0	0
Jennifer Desson	C	Jr	9	7	0	7	0.7778	3	1	0	0
Jaclyn Haines	D	Jr	35	2	4	6	0.1714	0	0	0	0
Katie Maroney	F/D	Fr	35	3	2	5	0.1429	0	0	0	0
Crystal Sayther	C	So	35	1	4	5	0.1429	0	0	0	0
Lacey Schultz	D	Fr	35	0	4	4	0.1143	0	0	0	0
Katie Sershen	D	So	35	0	2	2	0.0571	0	0	0	0
Melissa Pirie	W	Sr	34	1	0	1	0.0294	0	0	0	0
Melissa Glaser	G	Jr	26	0	0	0	0.0000	0	0	0	0
Erika Vanderveer	G	Fr	11	0	0	0	0.0000	0	0	0	0
