Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Olivia Ellis	F	Jr	26	14	22	36	1.3846	3	6	3	5	0	0
Alexa Aramburu	F	Sr	26	13	18	31	1.1923	4	8	3	5	0	0
Jacquelin White	F	Fr	26	15	13	28	1.0769	6	12	2	0	0	0
Andrea Noss	F	Jr	26	6	11	17	0.6538	3	6	1	1	0	0
Alli Ullrich	D	Sr	26	3	11	14	0.5385	7	14	0	2	0	0
Eryn Stewart	F	Fr	26	7	6	13	0.5000	1	2	1	4	0	0
Kendall Appelbaum	D	Sr	26	7	5	12	0.4615	14	36	2	4	0	0
Alyssa Brockmann	D	Sr	26	1	9	10	0.3846	1	2	0	0	0	0
Julieann White	F	Fr	26	3	6	9	0.3462	5	10	1	2	0	0
Victoria Blake	D	Jr	24	3	5	8	0.3333	10	20	0	2	0	0
Kate Randazzo	D	Fr	26	1	7	8	0.3077	3	6	1	0	0	0
Laura Thacker	F	Jr	22	3	1	4	0.1818	2	4	0	0	0	0
Monica Cramer	F	Jr	16	0	4	4	0.2500	2	4	0	0	0	0
Brennan Butler	F	Sr	25	2	1	3	0.1200	4	8	0	0	1	0
Madison Byrne	D	Fr	22	1	2	3	0.1364	1	2	0	0	0	0
Natalie Giglio	D	Fr	23	1	2	3	0.1304	4	8	1	0	0	0
Victoria Rankin	F	Fr	17	1	1	2	0.1176	5	10	0	0	0	0
Ashley Lyman	F	Sr	18	1	0	1	0.0556	3	6	1	0	0	0
Erika Truschke	F	Sr	23	0	1	1	0.0435	6	12	0	0	0	0
Brianna Colucci	D	Fr	3	0	0	0	0.0000	4	8	0	0	0	0
Mariah Madrigal	G	Jr	22	0	0	0	0.0000	0	0	0	0	0	0
Lauren Martel	F	Fr	7	0	0	0	0.0000	1	2	0	0	0	0
Amber Samonek	G	Fr	6	0	0	0	0.0000	0	0	0	0	0	0
Sarah Grupp	F	Jr	8	0	0	0	0.0000	2	4	0	0	0	0
