Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Mikayla Goodin	F	Jr	25	13	7	20	0.8000	4	11	2	4	1	1
Kaleigh Martinson	F	Fr	27	9	7	16	0.5926	7	14	3	1	0	0
Hailey Adair	F	Sr	25	8	6	14	0.5600	2	4	1	0	0	0
Molly Shelton	F	Fr	27	6	8	14	0.5185	10	20	0	3	0	0
Hannah Currin	F	Fr	24	5	6	11	0.4583	5	10	0	1	0	0
Emily Heid	D	Jr	27	4	7	11	0.4074	11	22	1	2	0	0
Amanda Coey	F	Sr	27	4	7	11	0.4074	12	24	1	1	0	0
Leah Elledge	F	Sr	26	4	5	9	0.3462	9	18	1	0	0	0
Mandy Tomlinson	F	So	27	0	8	8	0.2963	6	12	0	0	0	0
Abby Constant-Bercier	D	So	22	1	4	5	0.2273	5	10	0	1	0	0
Jessica Marsalla	F	Jr	26	3	1	4	0.1538	4	8	1	0	0	0
Lexie Weiss	F	Jr	27	2	2	4	0.1481	6	12	1	0	0	0
Sam Westgaard	F	So	27	0	4	4	0.1481	6	12	0	0	0	0
Saige Patrick	D	Jr	24	0	3	3	0.1250	12	24	0	0	0	0
Paige Dale	F	Sr	12	2	0	2	0.1667	0	0	1	0	0	0
Maggie Cragg	D	Jr	21	0	2	2	0.0952	10	20	0	0	0	0
Kelly Cockerill	F	Jr	22	0	1	1	0.0455	6	12	0	0	0	0
Sarah Fjeran	F/D	Fr	4	0	1	1	0.2500	0	0	0	0	0	0
Sky Brown	G	Jr	5	0	0	0	0.0000	0	0	0	0	0	0
Kim Kobar	G	Sr	20	0	0	0	0.0000	0	0	0	0	0	0
Sam Mugge	D	Fr	11	0	0	0	0.0000	3	6	0	0	0	0
Natasha Singer	G	So	4	0	0	0	0.0000	0	0	0	0	0	0
Haley Williams	F	So	15	0	0	0	0.0000	0	0	0	0	0	0
