Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Lauren Roethlisberger	F	Jr	26	9	22	31	1.1923	18	36	3	4	1	1
Ali Parker	F	Sr	26	13	9	22	0.8462	12	35	0	4	1	2
Kylie Gazzolo	F	So	25	9	11	20	0.8000	2	4	3	3	0	1
Katie Conlon	F/D	Sr	27	7	13	20	0.7407	6	12	0	4	0	0
Megan Crandell	D	So	27	5	15	20	0.7407	3	6	1	4	0	0
Reaghan Chadwick	F	Fr	24	8	8	16	0.6667	9	21	2	3	0	0
Jillian Kosteck	F	So	27	9	6	15	0.5556	17	34	2	2	1	0
Emily Chandler	F	Jr	27	5	9	14	0.5185	10	20	0	1	0	0
Emily Bondrager	F	Fr	26	6	7	13	0.5000	5	10	2	0	0	0
Myranda Hayes	F/D	Jr	25	5	8	13	0.5200	14	28	1	0	0	0
Natasha Smith	D	Fr	26	3	9	12	0.4615	7	14	1	1	0	0
Jessica Sherman	D	Fr	24	2	8	10	0.4167	5	10	1	2	0	0
Kenna Farrey	F	Fr	24	0	8	8	0.3333	2	4	0	0	0	0
Lexi Pyykkonen	F	Fr	20	4	2	6	0.3000	5	10	0	0	0	0
Selena Stromer	F	Fr	20	1	5	6	0.3000	0	0	0	0	0	0
Allie Patrick	D	So	27	2	3	5	0.1852	5	10	0	0	0	0
Rachael Goodrow	F	Fr	24	1	2	3	0.1250	1	2	0	0	0	0
Malin Höglund	D	Fr	26	0	3	3	0.1154	4	8	0	0	0	0
Krista Wilson	F	So	6	0	2	2	0.3333	0	0	0	0	0	0
Brooke Morgan	D	Fr	24	0	2	2	0.0833	1	2	0	0	0	0
Leigh Grall	G	Fr	17	0	0	0	0.0000	0	0	0	0	0	0
Brianna Kelly	G	Fr	10	0	0	0	0.0000	0	0	0	0	0	0
