Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Niamh O'Connor	F	So	25	6	6	12	0.4800	2	4	1	1	0	0
Katie Gili	F	So	25	4	5	9	0.3600	3	6	0	2	0	0
Sydney Carlucci	F	Fr	23	1	7	8	0.3478	7	14	0	1	0	0
Corey Temple	F	So	25	2	5	7	0.2800	10	20	2	0	0	0
Gina Tomei	F	Sr	23	4	1	5	0.2174	10	31	0	0	0	0
Sky Timmons	F	Jr	15	3	1	4	0.2667	0	0	0	1	0	0
Abbie Adams	D/F	Jr	25	1	3	4	0.1600	5	10	0	1	0	0
Chelsie Hausberger	F	Jr	25	1	3	4	0.1600	12	24	0	0	0	0
Kaitlyn Ryan	F	So	15	2	1	3	0.2000	0	0	1	1	0	0
Makenzie Wright	D	Fr	24	1	1	2	0.0833	9	18	0	1	0	0
Gwen Paul	F	Jr	19	1	0	1	0.0526	4	8	0	0	0	0
Laura Drew	F	So	18	1	0	1	0.0556	12	24	0	0	0	0
Josie Fletcher	F	Fr	19	0	1	1	0.0526	5	10	0	0	0	0
Melanie van Vliet	F	Fr	25	0	1	1	0.0400	0	0	0	0	0	0
Lauryn Gillis	F	So	16	0	1	1	0.0625	0	0	0	0	0	0
Ashley Terry	D	Fr	25	0	1	1	0.0400	5	10	0	0	0	0
Madison Fischl	D	So	25	0	0	0	0.0000	16	40	0	0	0	0
Deanna Meunier	G	So	16	0	0	0	0.0000	0	0	0	0	0	0
Gabrielle Zaccour	D	So	18	0	0	0	0.0000	1	2	0	0	0	0
Sarah Hamilton	D	Fr	14	0	0	0	0.0000	2	4	0	0	0	0
Adele Weiss	F	Fr	5	0	0	0	0.0000	0	0	0	0	0	0
Maggie Corbett	F	So	20	0	0	0	0.0000	3	6	0	0	0	0
Kelly Farinella	G	Fr	12	0	0	0	0.0000	1	2	0	0	0	0
Caralie Fennessey	D	Sr	18	0	0	0	0.0000	1	2	0	0	0	0
Taylor Arenz	D	Fr	1	0	0	0	0.0000	0	0	0	0	0	0
