Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	GWG	PPG	SHG	ENG
Jaclyn Hawkins	F	Jr	35	18	18	36	1.0286	3	10	1	1
Dominique Thibault	F	Fr	33	14	11	25	0.7576	3	8	0	1
Natalie Vibert	D	Sr	35	9	16	25	0.7143	2	3	1	0
Amy Hollstein	F	Fr	35	13	9	22	0.6286	1	6	0	0
Kristen Russell	F	So	30	2	14	16	0.5333	1	0	0	0
Nicole Tritter	F	So	31	5	7	12	0.3871	1	1	0	0
Cristin Allen	D	Fr	35	2	9	11	0.3143	2	1	0	0
Leslie Hurlburt	F	Sr	35	6	4	10	0.2857	3	1	2	0
Michelle Binning	F	Fr	35	4	4	8	0.2286	1	1	0	0
Britney Chandler	F	Jr	35	3	5	8	0.2286	0	0	0	1
Katherine Van Deveire	F	Sr	34	1	7	8	0.2353	0	0	0	0
Alicia Ramolla	D	Sr	35	1	6	7	0.2000	0	1	0	0
Brianna Uliasz	D	So	35	2	3	5	0.1429	0	0	1	0
Liz Gallinaro	F/D	Jr	35	1	3	4	0.1143	0	0	0	0
Brittany Wilson	G	So	34	0	4	4	0.1176	0	0	0	0
Bridget King	F/D	Jr	35	0	4	4	0.1143	0	0	0	0
Justine Cigna	F	Fr	35	1	1	2	0.0571	0	0	0	0
Tiffany Good	F	Fr	32	0	0	0	0.0000	0	0	0	0
Georgia Korovilas	D	So	3	0	0	0	0.0000	0	0	0	0
Molly King	D	Fr	12	0	0	0	0.0000	0	0	0	0
Olivia Hogan	F	Fr	35	0	0	0	0.0000	0	0	0	0
Jennie Bellonio	G	Fr	1	0	0	0	0.0000	0	0	0	0
