Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Cassandra Sherman	F	Sr	25	9	5	14	0.5600	8	16	3	1	0	0
Lynn Kozlowski	F	Jr	22	5	9	14	0.6364	0	0	0	1	1	0
Katie Couture	F	Jr	21	4	5	9	0.4286	4	8	0	0	0	0
Emilee Burris	F	So	25	4	4	8	0.3200	5	10	0	0	0	0
Ally Vanidestine	F	Jr	25	2	6	8	0.3200	2	4	0	0	0	0
Olivia Barragree	F	Jr	25	1	4	5	0.2000	1	2	0	0	0	0
Kaleigh Heath	D	Sr	24	1	3	4	0.1667	15	30	0	0	0	0
Chelsea Boucher	D	Sr	25	2	1	3	0.1200	11	22	0	1	0	0
McKenna Russell	F	Jr	19	1	2	3	0.1579	1	2	0	0	0	0
Tawni Mohler	D	Fr	24	0	3	3	0.1250	11	22	0	0	0	0
Jensen Hamblett	D	Fr	12	1	1	2	0.1667	7	14	0	0	0	0
Tatiana Doucette	D	So	22	1	1	2	0.0909	15	36	0	0	0	0
Alex Mitchell	F	Fr	18	1	0	1	0.0556	8	16	0	0	0	0
Julia Buffalini	D	Fr	3	0	1	1	0.3333	0	0	0	0	0	0
Britney Evangelista	G	Fr	14	0	0	0	0.0000	0	0	0	0	0	0
Joanna Scheidegger	F	Fr	17	0	0	0	0.0000	0	0	0	0	0	0
Julia Ormsby	F	Fr	19	0	0	0	0.0000	2	4	0	0	0	0
Courtney Davis	G	So	9	0	0	0	0.0000	1	2	0	0	0	0
Nia Kelly	G	Sr	5	0	0	0	0.0000	1	2	0	0	0	0
