Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Megan Fortier	F	Fr	25	7	9	16	0.6400	18	47	1	1	0	0
Annie Papadellis	F	Jr	25	9	4	13	0.5200	10	20	2	2	0	0
Lauren Guarente	F	So	25	7	6	13	0.5200	17	34	1	4	0	1
Samantha Slotnick	F	Jr	25	7	4	11	0.4400	7	14	1	3	0	0
Maddie Dewhirst	F	Fr	25	4	4	8	0.3200	0	0	1	2	0	0
Natalie Fischer	F	Jr	25	3	5	8	0.3200	10	20	1	1	0	0
Carolyn Fuwa	D	So	25	1	6	7	0.2800	5	10	1	0	0	0
Katie Tang	F/D	Fr	25	2	4	6	0.2400	3	6	0	0	0	0
Jackie Tavella	D	So	25	2	2	4	0.1600	11	22	1	1	0	0
Meredith Reynolds	F	Sr	25	2	2	4	0.1600	8	16	0	0	0	0
Kathryn Shei	D	Sr	25	1	3	4	0.1600	8	16	1	0	0	0
Elisa Rascia	F	Fr	19	0	4	4	0.2105	7	14	0	0	0	0
Caroline Chessare	D	Sr	25	1	1	2	0.0800	6	12	0	0	0	0
Maddy Borek	F/D	So	23	0	2	2	0.0870	3	6	0	0	0	0
Allyson Kane	D	Sr	25	0	2	2	0.0800	3	6	0	0	0	0
Sylvia Xistris	F	Jr	9	1	0	1	0.1111	3	6	0	0	0	0
Brianne Wheeler	G	Jr	25	0	1	1	0.0400	0	0	0	0	0	0
Bre Davis	F	Fr	25	0	1	1	0.0400	0	0	0	0	0	0
Sara LoTemplio	F	Fr	2	0	0	0	0.0000	0	0	0	0	0	0
Olivia Rivera	G	So	2	0	0	0	0.0000	0	0	0	0	0	0
Kat Mackey	D	Fr	25	0	0	0	0.0000	0	0	0	0	0	0
Angelica Crites	G	Fr	3	0	0	0	0.0000	0	0	0	0	0	0
Jazz Bazinet-Phillips	F	So	21	0	0	0	0.0000	0	0	0	0	0	0
