Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Mary Wirth	F/D	Sr	27	6	12	18	0.6667	18	36	1	3	0	0
Gabby Crugnale	F	Sr	27	11	6	17	0.6296	12	24	1	8	0	0
Annie Mullen	F	Jr	27	6	10	16	0.5926	9	18	1	2	1	0
Kierra Wright	F	Jr	25	1	13	14	0.5600	7	14	0	1	0	0
Abby Kinens	F	Sr	27	6	5	11	0.4074	1	2	1	2	1	0
Shannon Smith	F	Sr	24	4	7	11	0.4583	15	30	1	3	0	0
Emily Corrales	F	Sr	19	6	4	10	0.5263	3	6	0	3	0	0
Tatum Gietl	F	Fr	27	5	5	10	0.3704	13	26	1	1	0	0
Gabriella Moscato	F	Sr	25	6	3	9	0.3600	2	4	2	1	0	0
Julianne Sheehan	F	So	20	1	6	7	0.3500	3	6	1	0	0	0
Cassandra Connolly	D	Sr	27	3	3	6	0.2222	8	16	0	0	0	0
Marykate Drinkwater	F	Fr	27	3	1	4	0.1481	7	14	1	0	0	0
Melissa Boudreau	D	Sr	26	1	3	4	0.1538	10	20	1	1	0	0
Vanessa VanBuskirk	D	Fr	12	1	1	2	0.1667	4	8	0	0	0	0
Haley Gorman	F	Jr	22	1	1	2	0.0909	2	4	0	0	0	0
Carly Perreault	D	So	9	0	1	1	0.1111	5	10	0	0	0	0
Michaela McLaughlin	F	Fr	14	0	1	1	0.0714	2	4	0	0	0	0
Sydney Helmbrecht	G	Sr	24	0	0	0	0.0000	0	0	0	0	0	0
Caty Flagg	G	Fr	9	0	0	0	0.0000	0	0	0	0	0	0
Justine Michaud	F	Fr	10	0	0	0	0.0000	1	2	0	0	0	0
Madison Perry	D	Fr	8	0	0	0	0.0000	1	2	0	0	0	0
Alyssa Roof	D	Fr	26	0	0	0	0.0000	4	8	0	0	0	0
