Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	GWG	PPG	SHG	ENG
Amanda Hunter	F/D	Sr	19	9	12	21	1.1053	0	5	2	0
Mary Harding	F/D	Sr	19	7	8	15	0.7895	2	3	0	0
Stephanie Brenman	D	So	19	7	7	14	0.7368	0	4	0	0
Catherine Harding	F	So	19	3	5	8	0.4211	0	3	0	0
Sara John	D	So	17	3	4	7	0.4118	0	1	1	0
Rachel Longley	F	Jr	15	4	1	5	0.3333	0	0	1	0
Cristina Stefanescu	F	Jr	19	2	3	5	0.2632	1	0	0	1
Raffaela Wakeman	D	Jr	18	1	3	4	0.2222	0	0	0	0
Kelcie Abraham	F	Fr	19	2	0	2	0.1053	1	1	0	0
Barbara McCarragher	D	Fr	19	1	0	1	0.0526	1	0	0	0
Christina Ottomeyer	F	Jr	19	0	1	1	0.0526	0	0	0	0
Maria Prus	G	Fr	15	0	0	0	0.0000	0	0	0	0
Juliana Rotter	F	So	14	0	0	0	0.0000	0	0	0	0
Julia Roberts	G	Fr	5	0	0	0	0.0000	0	0	0	0
Barbara Peng	F	Jr	9	0	0	0	0.0000	0	0	0	0
Yukyung Jung	F	Fr	8	0	0	0	0.0000	0	0	0	0
Claire Smith	F	Fr	10	0	0	0	0.0000	0	0	0	0
Katie Smyth	F	Fr	10	0	0	0	0.0000	0	0	0	0
