Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	GWG	PPG	SHG	ENG
Vicky Graham	F/D	Fr	34	14	15	29	0.8529	1	4	0	1
Gillian Gallagher	F	Jr	32	14	6	20	0.6250	1	6	1	1
Caitlin Peters	F	Jr	33	9	11	20	0.6061	1	3	0	0
Jayne Riley	D	Jr	34	9	10	19	0.5588	0	3	0	0
Sarah Campbell	D	So	33	5	12	17	0.5152	1	1	0	0
Kathryn Dallimore	F	So	33	7	7	14	0.4242	1	4	0	0
Serena Hillman	F	Sr	32	5	9	14	0.4375	2	1	0	0
Trina Hulshof	D	Fr	33	4	9	13	0.3939	1	1	0	0
Candace Boyles	D	So	32	1	12	13	0.4063	0	1	0	0
Kelly Runyan	F/D	So	33	1	6	7	0.2121	1	0	0	0
Debbie Beaudoin	F/D	Sr	27	2	4	6	0.2222	0	0	0	0
Ashley Jaffray	F	Fr	33	3	2	5	0.1515	0	0	0	0
Natashia Pellatt	F	Fr	14	1	4	5	0.3571	0	0	0	0
Jamie Baer	C	So	33	2	2	4	0.1212	1	0	0	0
Katie O'Hara	F	So	14	3	0	3	0.2143	1	2	0	0
Michele Capizzuto	D	So	30	2	0	2	0.0667	0	1	0	0
Erin Sweet	D	So	33	1	1	2	0.0606	0	0	0	0
Laura Magenheimer	D	Sr	28	1	1	2	0.0714	0	0	0	0
Janelle Wolitski	G	Fr	17	0	1	1	0.0588	0	0	0	0
Catherine Laparé	G	Jr	21	0	0	0	0.0000	0	0	0	0
Kathryn Courtney	F	Fr	29	0	0	0	0.0000	0	0	0	0
Kelly Rider	F	Fr	5	0	0	0	0.0000	0	0	0	0
