Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Rebecca Fleming	F	So	27	13	13	26	0.9630	4	11	4	3	0	0
Caroline English	F	Sr	27	7	16	23	0.8519	10	20	1	3	0	1
Alex Campione	F	Sr	25	9	10	19	0.7600	17	34	2	2	0	0
Rebecca O'Quinn	F	Sr	27	9	10	19	0.7037	7	14	1	5	0	0
Francesca Panarelli	D	So	27	4	13	17	0.6296	9	18	1	2	0	0
Mary Klimasewiski	F	So	27	6	7	13	0.4815	13	26	2	0	1	0
Kati Goguen	F	Fr	27	6	7	13	0.4815	9	21	1	4	0	0
Nicole Giannino	F	So	27	7	5	12	0.4444	8	16	3	1	0	0
Chelsea Monahan	F	So	27	5	5	10	0.3704	2	4	0	0	0	0
Jessica Frascotti	D	So	25	1	4	5	0.2000	7	14	0	0	0	0
Emily Sullivan	D	Jr	26	1	4	5	0.1923	9	18	0	0	0	0
Amanda Gallagher	D	Jr	21	0	5	5	0.2381	3	6	0	0	0	0
Rachel Miller	F	So	9	1	3	4	0.4444	4	8	1	1	0	0
Mackenzie Boardman	D	Fr	24	0	4	4	0.1667	6	12	0	0	0	0
Kate Reilly	F	So	17	1	1	2	0.1176	0	0	0	0	0	0
Meghan Reynolds	F	Sr	21	1	0	1	0.0476	0	0	0	0	0	0
Devon Ball	D	Jr	12	1	0	1	0.0833	3	6	0	0	0	0
Kylee Sullivan	F	Jr	20	1	0	1	0.0500	3	6	0	0	0	0
Alyssa Ruhland	F	Sr	12	0	1	1	0.0833	0	0	0	0	0	0
Meaghan Sullivan	D	So	12	0	1	1	0.0833	2	4	0	0	0	0
Megan Meskill	D	Fr	13	0	1	1	0.0769	2	4	0	0	0	0
Alexandra Stevenson	G	So	13	0	0	0	0.0000	0	0	0	0	0	0
Krista Manzanares	G	So	15	0	0	0	0.0000	1	2	0	0	0	0
Chelsea Caracciolo	D	Jr	11	0	0	0	0.0000	2	4	0	0	0	0
Colleen Shouldice	F	So	4	0	0	0	0.0000	1	2	0	0	0	0
Madison Schneider	F	So	18	0	0	0	0.0000	0	0	0	0	0	0
