Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Hannah Bielawski	F	So	30	9	22	31	1.0333	8	16	3	4	0	0
Emily Fluke	F	So	30	17	12	29	0.9667	0	0	3	4	1	2
Katie Sullivan	F	So	29	13	12	25	0.8621	5	10	3	4	0	0
Lauren Greer	F	Sr	24	11	10	21	0.8750	4	8	0	4	0	0
Jennifer Krakower	D	Jr	30	3	15	18	0.6000	3	6	1	0	0	0
Madeline Joyce	F	Jr	30	7	10	17	0.5667	2	4	2	2	0	0
Madison Styrbicki	D	Sr	30	3	13	16	0.5333	6	12	0	2	0	0
Molly Downey	F	Sr	30	7	8	15	0.5000	6	12	0	3	0	0
Heather Marrison	D	Sr	30	5	10	15	0.5000	5	10	0	3	0	0
Sara Ugalde	F	Jr	30	5	9	14	0.4667	9	26	2	1	0	0
Katie Mandigo	F	Fr	30	7	6	13	0.4333	5	10	4	4	0	0
Mackenzie Martin	F	So	30	4	5	9	0.3000	2	4	1	1	0	0
Maggie Woodward	F	Sr	19	2	6	8	0.4211	1	2	0	1	0	1
Julia Wardwell	D	Fr	30	0	7	7	0.2333	6	12	0	0	0	0
Anna Van Kula	F	Fr	24	1	1	2	0.0833	0	0	1	0	0	0
Carly Schaeder	F	Fr	30	1	0	1	0.0333	3	6	0	0	0	0
Kate Moreau	D	So	30	0	1	1	0.0333	6	12	0	0	0	0
Annabelle Jones	G	So	19	0	0	0	0.0000	0	0	0	0	0	0
Micaela Thibault	F	Fr	28	0	0	0	0.0000	2	4	0	0	0	0
Marisa Dreher	G	Fr	1	0	0	0	0.0000	0	0	0	0	0	0
Madeline Marsh	G	So	2	0	0	0	0.0000	0	0	0	0	0	0
Laura McConney	D	So	13	0	0	0	0.0000	3	6	0	0	0	0
Laura Pinsent	G	Jr	10	0	0	0	0.0000	0	0	0	0	0	0
