Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	GWG	PPG	SHG	ENG
Emily Kearns	F	Jr	27	24	3	27	1.0000	5	3	1	0
Christy Hicks	F	Sr	22	6	5	11	0.5000	0	2	0	0
Tennie McCabe	F	Jr	27	5	5	10	0.3704	3	0	0	0
Tasa Kostel	F	Jr	27	3	7	10	0.3704	0	1	0	0
Josie Nechodom	F	Sr	27	3	7	10	0.3704	2	1	0	0
Alissa Schultz	F	Jr	27	3	3	6	0.2222	1	0	0	0
Kate Williams	D	So	27	0	6	6	0.2222	0	0	0	0
Beth Zubrzycki	D	Jr	26	2	3	5	0.1923	0	1	0	0
Jaimie Mussehl	F	So	19	3	1	4	0.2105	0	1	0	0
Monica Deringer	F	Sr	27	1	3	4	0.1481	0	0	0	0
Aja Walters	F	So	19	0	4	4	0.2105	0	0	0	0
Ashley Graf	F	Fr	27	2	1	3	0.1111	0	0	0	0
Jenna Hanifl	F	Fr	8	1	2	3	0.3750	0	0	0	0
Diane Amsden	D	Jr	27	0	3	3	0.1111	0	0	0	0
Sarah Gibbons	F	Sr	27	0	2	2	0.0741	0	0	0	0
Katie McClellan	F	Fr	27	0	1	1	0.0370	0	0	0	0
Ann Kennedy	F	Jr	26	0	1	1	0.0385	0	0	0	0
Samantha Hessel	G	Fr	1	0	0	0	0.0000	0	0	0	0
Missie Meemken	G	Sr	25	0	0	0	0.0000	0	0	0	0
Nitara Frost	G	Sr	4	0	0	0	0.0000	0	0	0	0
Steph Evenson	D	So	23	0	0	0	0.0000	0	0	0	0
Meghan Gehr	F	Fr	10	0	0	0	0.0000	0	0	0	0
Tina Keaton	D	Fr	4	0	0	0	0.0000	0	0	0	0
