Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Bray Ketchum	F	Jr	29	12	11	23	0.7931	4	8	3	5	0	1
Aleca Hughes	F	So	29	9	8	17	0.5862	11	22	1	2	0	1
Alyssa Zupon	F	Fr	29	5	11	16	0.5517	5	10	0	3	0	0
Caroline Murphy	F	Sr	29	8	3	11	0.3793	5	10	1	3	1	0
Becky Mantell	F	So	29	3	7	10	0.3448	1	2	1	0	0	0
Danielle Moncion	F	Fr	29	2	8	10	0.3448	9	18	1	0	0	0
Tara Tomimoto	D	Fr	26	2	8	10	0.3846	7	14	0	0	0	0
Samantha MacLean	D	Jr	29	4	5	9	0.3103	15	30	2	0	0	0
Alyssa Clarke	D	Sr	29	3	6	9	0.3103	13	26	0	2	0	0
Berit Johnson	D	Sr	29	3	4	7	0.2414	4	8	0	0	1	0
Emily DesMeules	D	Fr	28	2	1	3	0.1071	4	8	0	0	0	0
Heather Grant	D	So	29	0	3	3	0.1034	4	8	0	0	0	0
Lili Rudis	F	Jr	4	2	0	2	0.5000	0	0	0	0	0	0
Jen Matichuk	F	Fr	28	1	1	2	0.0714	19	49	1	0	0	0
Jamie Gray	D	Fr	28	0	2	2	0.0714	9	18	0	0	0	0
Natalie Wedell	D/F	Fr	29	0	1	1	0.0345	1	2	0	0	0	0
Lauren Davis	F	So	29	0	0	0	0.0000	4	8	0	0	0	0
Jackee Snikeris	G	Jr	25	0	0	0	0.0000	0	0	0	0	0	0
Erin Callahan	G	Fr	2	0	0	0	0.0000	0	0	0	0	0	0
Genny Ladiges	G	So	6	0	0	0	0.0000	0	0	0	0	0	0
