Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Lindsey Allen	F	Jr	30	19	7	26	0.8667	16	32	2	5	1	3
Kennedy Ottenbreit	F	So	30	13	13	26	0.8667	3	6	2	7	0	2
Laura Stacey	F	Jr	26	9	17	26	1.0000	4	8	1	3	1	0
Karlee Odland	F	Sr	28	11	10	21	0.7500	4	8	3	2	0	0
Eleni Tebano	D	So	30	2	15	17	0.5667	7	14	0	1	0	0
Ailish Forfar	F	Jr	30	4	12	16	0.5333	5	10	0	1	0	0
Sam Zeiss	F	Sr	29	5	7	12	0.4138	9	29	1	0	0	1
Morgan Illikainen	D	Sr	30	4	7	11	0.3667	14	28	1	3	0	0
Catherine Berghuis	F	Jr	30	3	7	10	0.3333	9	34	1	1	1	0
Olivia Whitford	D	Jr	27	1	6	7	0.2593	11	22	0	0	0	0
Brooke Ahbe	F	Fr	30	4	2	6	0.2000	11	22	1	1	0	0
Emma Korbs	D	So	30	2	4	6	0.2000	7	14	1	1	0	0
Devon Moir	F	So	30	1	4	5	0.1667	2	4	0	0	0	0
Hailey Noronha	D	Fr	22	0	4	4	0.1818	5	10	0	0	0	0
Katy Ratty	F	So	25	1	2	3	0.1200	6	12	0	0	0	0
Zoe Brennan	D	Jr	30	1	2	3	0.1000	2	4	0	0	0	0
Morgan Turner	F	Fr	21	1	0	1	0.0476	2	4	0	0	0	0
Robyn Chemago	G	So	30	0	1	1	0.0333	1	2	0	0	0	0
Mackenzie St. Onge	F	So	29	0	1	1	0.0345	1	2	0	0	0	0
Elena Horton	F	Fr	29	0	1	1	0.0345	0	0	0	0	0	0
Gianna Guarino	G	Sr	1	0	0	0	0.0000	0	0	0	0	0	0
