Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	GWG	PPG	SHG	ENG
Elise Nichols	F	So	29	14	5	19	0.6552	2	1	2	0
Ashley Kilstein	F	Fr	33	7	12	19	0.5758	1	0	1	1
Stephanie Armstrong	F	Fr	33	3	11	14	0.4242	0	1	0	0
Erin Vehec	F	Sr	15	3	7	10	0.6667	0	1	0	0
Linnea Edwardson	F	Fr	31	5	3	8	0.2581	0	0	1	0
Stephanie Burlton	F	So	19	4	4	8	0.4211	1	1	0	0
Meghan O'Connor	F	So	23	4	2	6	0.2609	0	2	0	0
Courtney Riepenhoff	F	Sr	33	4	2	6	0.1818	0	1	0	0
Kate Gustafson	F	Jr	31	2	3	5	0.1613	1	2	0	0
Jamie Laubisch	D	Sr	32	2	2	4	0.1250	0	0	0	0
Brittany Stewart	D	So	33	0	4	4	0.1212	0	0	0	0
Kelly Lannan	F	So	33	3	0	3	0.0909	0	2	0	0
Courtney Chais	F	Fr	31	1	2	3	0.0968	0	1	0	0
Maeve Kehoe	D	Fr	33	1	1	2	0.0606	0	0	0	0
Katelyn Aitcheson	D	So	32	0	2	2	0.0625	0	0	0	0
Meg Lloyd	D	Jr	24	1	0	1	0.0417	0	1	0	0
Carli McNeill	D	So	33	0	1	1	0.0303	0	0	0	0
Amanda Hardwick	C	Fr	12	0	1	1	0.0833	0	0	0	0
Hannah Baldwin	D	Sr	1	0	0	0	0.0000	0	0	0	0
Lauren Carlson	G	So	17	0	0	0	0.0000	0	0	0	0
Amanda Hanson	G	So	20	0	0	0	0.0000	0	0	0	0
Kristin Hissong	D	Fr	29	0	0	0	0.0000	0	0	0	0
Alyssa Maloney	F	Sr	27	0	0	0	0.0000	0	0	0	0
Dana Smullyan	G	Jr	9	0	0	0	0.0000	0	0	0	0
Carly Aimi	F	Fr	14	0	0	0	0.0000	0	0	0	0
