Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Heather Hughes	F	Fr	36	14	11	25	0.6944	13	26	4	6	0	1
Janine Duffy	F	Sr	37	11	14	25	0.6757	15	30	1	2	0	1
Kallie Flor	F	Sr	37	14	8	22	0.5946	10	20	3	4	1	0
Bethany Dymarczyk	D	So	37	7	10	17	0.4595	12	24	2	2	0	1
Kate Wheeler	F	So	37	4	10	14	0.3784	5	10	1	0	0	0
Kristen Eklund	F	Fr	34	6	5	11	0.3235	3	6	1	0	0	0
Kelley Davies	F	Jr	37	5	6	11	0.2973	5	10	2	1	0	0
Regan Boulton	D	Fr	37	1	9	10	0.2703	4	8	0	1	0	0
Brittany Lyons	F	Fr	32	4	5	9	0.2813	6	12	1	0	0	0
Jordan Elkins	D	So	36	1	8	9	0.2500	14	28	0	1	0	0
Breehan Polci	F	Fr	37	2	6	8	0.2162	3	6	0	0	0	0
Felica Vieweg	D	Fr	37	2	5	7	0.1892	10	20	1	0	0	0
Chelsea Illchuk	F	So	37	3	3	6	0.1622	0	0	1	1	0	0
Evelina Husar	D	Sr	37	2	4	6	0.1622	2	4	1	0	0	0
Stacey Kmill	F	So	34	1	4	5	0.1471	3	17	0	0	1	1
Melissa Perry	D	So	36	1	3	4	0.1111	5	10	0	0	0	0
Breana Burton	F	Sr	21	1	2	3	0.1429	0	0	1	1	0	0
Breann Julius	D	Fr	28	0	1	1	0.0357	1	2	0	0	0	0
Kerry Wilson	D	Fr	14	0	0	0	0.0000	2	4	0	0	0	0
Victoria Vigilanti	G	Fr	34	0	0	0	0.0000	1	2	0	0	0	0
Kelsey Britton	D	Jr	2	0	0	0	0.0000	0	0	0	0	0	0
Jessica Puig	F	Fr	1	0	0	0	0.0000	0	0	0	0	0	0
Amanda Nagel	G	So	4	0	0	0	0.0000	0	0	0	0	0	0
Cate Colucci	D	Fr	1	0	0	0	0.0000	0	0	0	0	0	0
