Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	GWG	PPG	SHG	ENG
Cherie Stewart	F	Sr	28	29	23	52	1.8571	5	4	0	0
Jessica Zimmerman	F	Fr	28	21	18	39	1.3929	3	4	0	0
Jennifer Mulick	F/D	Sr	28	22	13	35	1.2500	3	6	0	0
Jami Grasby	F	Jr	27	14	21	35	1.2963	2	4	1	1
Amanda Nonis	F	Fr	28	14	17	31	1.1071	3	4	0	0
Jessica Temesy	F	Jr	28	15	15	30	1.0714	0	7	1	0
Nicole Blais	F	Sr	28	10	20	30	1.0714	1	0	0	0
Ashley Trimble	D	Jr	26	4	18	22	0.8462	0	1	0	0
Kim Hayden	D	Sr	27	1	14	15	0.5556	0	0	0	0
Darcie Jarvis	F	So	27	3	11	14	0.5185	1	0	0	0
Danielle Mazurek	F	Fr	28	4	9	13	0.4643	1	0	0	0
Dani Poupart	D	Fr	24	3	10	13	0.5417	0	0	0	0
Jesse Garner	F	Jr	28	8	4	12	0.4286	2	0	2	1
Cory Alcorn	F	Fr	21	5	7	12	0.5714	0	0	0	0
Lisa-Marie Simard	D	Jr	28	3	9	12	0.4286	0	0	0	0
Anna Schimelpfenig	F	So	24	3	9	12	0.5000	0	0	0	0
Carina von Bredow	F	Fr	28	4	7	11	0.3929	1	1	0	0
Amanda Essary	F	Fr	18	3	4	7	0.3889	0	0	0	0
Erin McAllister	F	Jr	24	2	3	5	0.2083	0	0	0	0
Lyndsay Letourneau	F	Fr	6	0	1	1	0.1667	0	0	0	0
Emily Gesino	G	So	3	0	0	0	0.0000	0	0	0	0
Liane Ortis	G	Fr	10	0	0	0	0.0000	0	0	0	0
Nicole Elliott	G	Sr	17	0	0	0	0.0000	0	0	0	0
