Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Chelsea Blackburn	F	So	26	19	14	33	1.2692	9	18	6	2	3	1
Jessie Capanelli	F	Sr	26	14	12	26	1.0000	18	39	4	7	1	0
McKenzie Taggart	F	Sr	26	7	18	25	0.9615	6	20	2	1	0	0
Katie Abbott	F	Sr	26	8	13	21	0.8077	3	6	0	5	0	1
Monica Pozuc	F	So	26	8	9	17	0.6538	0	0	4	3	0	0
Madison Lange	F	Sr	24	9	6	15	0.6250	3	6	1	1	0	0
Megan Alexander	F	Sr	25	6	9	15	0.6000	9	18	2	4	0	0
Tori Emoff	D	Sr	27	3	10	13	0.4815	6	12	0	2	0	0
Kellen Wittman	F	So	20	5	6	11	0.5500	0	0	0	0	0	0
Sarah Antonelli	D	So	25	3	8	11	0.4400	6	12	1	1	0	0
Chelsea Ellis	F	So	26	4	5	9	0.3462	5	10	0	0	0	0
Brooke Webber	D	Sr	25	2	7	9	0.3600	9	18	1	0	0	0
Erin McLoughlin	F	Sr	22	5	3	8	0.3636	3	6	0	0	0	0
Samantha Madej	D	So	5	3	3	6	1.2000	0	0	0	1	0	0
Maddy Ricci	F	Fr	15	3	2	5	0.3333	7	14	0	0	0	0
Sydney Hughes	D	Sr	26	2	3	5	0.1923	6	12	1	2	0	0
Savannah Sommers	F	So	23	2	3	5	0.2174	5	10	0	1	0	0
Genevieve McPherson	F	Fr	11	3	1	4	0.3636	1	2	0	0	0	0
Cierra Siemasko	F	Fr	3	2	2	4	1.3333	0	0	1	0	0	0
Allie Bruns	D	So	13	1	3	4	0.3077	1	2	0	0	0	0
Emma Sunness	D	Sr	16	0	4	4	0.2500	6	12	0	0	0	0
Natalie Rosendahl	D	So	23	1	2	3	0.1304	2	4	0	0	0	0
Allie Sabatini	F	Fr	11	0	2	2	0.1818	0	0	0	0	0	0
Hannah Bienkowski	D	So	3	1	0	1	0.3333	0	0	0	0	0	0
Sarah Modzelewski	G	Sr	22	0	1	1	0.0455	0	0	0	0	0	0
Caitie Darosa	G	Fr	7	0	0	0	0.0000	0	0	0	0	0	0
Laura Brezinski	D	Fr	1	0	0	0	0.0000	0	0	0	0	0	0
Rachel Martell	D	Sr	12	0	0	0	0.0000	2	4	0	0	0	0
