Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	GWG	PPG	SHG	ENG
Michelle Grecco	C	Fr	10	11	6	17	1.7000	0	1	1	0
Jennifer Quimby	C	Fr	17	7	6	13	0.7647	0	1	1	0
Sarah Wilkie	W	Fr	17	4	2	6	0.3529	0	2	0	0
Sarah Scheckner	F	Jr	17	0	4	4	0.2353	0	0	0	0
Olivia Langguth	D	So	15	1	2	3	0.2000	0	1	0	0
Cassi Birriel	F	Sr	13	1	2	3	0.2308	0	0	0	0
Erika Derr	W	Fr	17	1	2	3	0.1765	0	0	0	0
Alison Seaman	D	Jr	13	0	2	2	0.1538	0	0	0	0
Rena Leone	D	Fr	11	0	2	2	0.1818	0	0	0	0
Sirena Enright	G	So	8	0	1	1	0.1250	0	0	0	0
Christina Kunz	D	So	8	0	0	0	0.0000	0	0	0	0
Lauren Albert	G	Fr	4	0	0	0	0.0000	0	0	0	0
Jen Martin	F/D	Sr	2	0	0	0	0.0000	0	0	0	0
Leena Mullick	G	Fr	6	0	0	0	0.0000	0	0	0	0
Ryann Frye	G	Jr	15	0	0	0	0.0000	0	0	0	0
