Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Ariana Bourque	F	Jr	26	6	17	23	0.8846	3	6	2	3	0	0
Rachel Kennedy	F	Jr	22	11	8	19	0.8636	1	2	1	3	0	0
Chelsea MacNeil	F	Sr	26	7	12	19	0.7308	7	14	3	2	0	0
Miranda Bell	F	Fr	24	12	6	18	0.7500	9	18	1	2	0	0
Julie Dachille	F	Fr	22	10	8	18	0.8182	4	8	2	2	0	0
Maddie Baird	D	Sr	26	3	8	11	0.4231	4	8	0	2	0	0
Colleen Finnerty	F	Sr	22	5	3	8	0.3636	8	16	1	1	0	0
Schuyler Nardelli	F	Sr	26	2	6	8	0.3077	5	10	0	0	1	0
Marne Gallant	D	So	25	1	6	7	0.2800	9	18	0	0	0	0
Maryanne Iodice	D	Fr	26	1	6	7	0.2692	7	14	1	1	0	0
Kimmy Ganong	D	So	22	0	5	5	0.2273	6	12	0	0	0	0
Jessica Bowen	F	So	26	3	1	4	0.1538	2	4	0	1	1	1
Brigit Bergin	D	Fr	24	0	4	4	0.1667	9	18	0	0	0	0
Maureen Greason	F	Fr	26	1	0	1	0.0385	2	4	0	0	0	0
Jamie Ptacek	D	So	25	0	1	1	0.0400	1	2	0	0	0	0
Jill Rathke	D	Fr	24	0	1	1	0.0417	7	14	0	0	0	0
Maddy Hall	F	So	26	0	1	1	0.0385	1	2	0	0	0	0
Lan Crofton	G	So	22	0	0	0	0.0000	0	0	0	0	0	0
Aliya Feroe	F	So	26	0	0	0	0.0000	1	2	0	0	0	0
Gabby Grandin	D	Sr	4	0	0	0	0.0000	0	0	0	0	0	0
Beth Findley	G	Jr	8	0	0	0	0.0000	0	0	0	0	0	0
