Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Sabrina Harbec	F	Sr	37	18	34	52	1.4054	10	20	3	6	2	0
Chelsea Grills	F	Sr	36	17	26	43	1.1944	14	28	3	7	1	0
Tara Akstull	F	So	39	14	28	42	1.0769	15	30	3	7	0	0
Carson Duggan	F	Jr	39	21	15	36	0.9231	10	20	4	8	1	1
Alison Domenico	F	Jr	37	17	19	36	0.9730	26	60	4	11	0	0
Marianna Locke	F	Jr	39	21	13	34	0.8718	10	20	5	5	0	0
Annie Guay	D	Sr	32	4	25	29	0.9063	21	42	0	2	0	0
Karell Ã‰mard	F	Fr	39	5	19	24	0.6154	22	44	0	0	0	0
Kerri Wallace	D	Sr	38	5	18	23	0.6053	41	85	1	2	0	1
Lisa Batchelor	F	Jr	39	7	15	22	0.5641	14	28	1	0	1	0
Brittaney Maschmeyer	D	So	39	5	11	16	0.4103	9	18	1	2	0	0
Kirsten Roach	D	Fr	39	6	9	15	0.3846	15	30	1	1	0	0
Britni Smith	D	So	35	3	11	14	0.4000	6	12	1	0	0	0
Courtney Sawchuk	F	So	39	2	9	11	0.2821	19	38	0	1	0	0
Michelle Zimmerman	D	Fr	39	2	9	11	0.2821	7	14	1	0	0	0
Jordan Pyers	F	Jr	39	4	2	6	0.1538	1	2	0	0	0	0
Kyrsten Venasse	F	Fr	39	2	1	3	0.0769	2	15	0	0	0	0
Karlee Shields	F	So	38	0	2	2	0.0526	5	10	0	0	0	0
Sarah Callan	F	Sr	4	0	1	1	0.2500	0	0	0	0	0	0
Megan Gallagher	G	Fr	2	0	0	0	0.0000	0	0	0	0	0	0
Becky Street	D	So	3	0	0	0	0.0000	0	0	0	0	0	0
Meaghan Guckian	G	Sr	34	0	0	0	0.0000	0	0	0	0	0	0
Maxie Weisz	G	So	7	0	0	0	0.0000	0	0	0	0	0	0
