Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Megan Myers	F	Sr	27	19	20	39	1.4444	10	20	5	2	1	0
Gabrielle Schnepp	F	Fr	27	15	12	27	1.0000	5	10	4	5	1	0
Morgan Reed	F	So	27	11	14	25	0.9259	13	26	1	1	0	0
Vanessa Maines	F	Sr	27	9	13	22	0.8148	13	45	2	2	0	0
Kelsey Dowdall	F	Jr	27	5	11	16	0.5926	5	10	2	3	0	0
Kristen Beckman	D	Sr	27	3	10	13	0.4815	3	6	0	2	0	0
Nicole Schwartz	F	Jr	12	5	6	11	0.9167	7	14	2	1	1	1
Nicole Kieffer	D	Jr	23	2	9	11	0.4783	8	16	0	1	0	0
Emily Coope	F	Fr	27	5	4	9	0.3333	4	8	0	0	0	0
Louise Steele-Norton	F	Jr	23	2	7	9	0.3913	15	38	0	0	0	0
Meredith Tice	F	Sr	27	1	7	8	0.2963	0	0	0	1	0	0
Janessa Haasbeek	D	So	25	0	8	8	0.3200	11	22	0	0	0	0
Victoria Pelton	F	Fr	27	4	2	6	0.2222	15	30	1	0	0	0
Mackenzie Roy	F	So	27	3	3	6	0.2222	2	4	0	0	0	0
Caitlyn Moccaldi	D	Sr	27	1	3	4	0.1481	29	58	0	0	0	0
Samantha Pucci	D	Jr	22	0	4	4	0.1818	6	12	0	0	0	0
Madison Christoff	D	Jr	24	0	1	1	0.0417	9	18	0	0	0	0
Ashley Ward	D	Jr	20	0	1	1	0.0500	0	0	0	0	0	0
Jennifer Hamel	G	Sr	23	0	0	0	0.0000	1	2	0	0	0	0
Alicia DiCenzo	F	Sr	27	0	0	0	0.0000	3	6	0	0	0	0
Keira Goin	G	Fr	1	0	0	0	0.0000	0	0	0	0	0	0
Marissa McNamara	G	Jr	4	0	0	0	0.0000	0	0	0	0	0	0
Patricia Maggiolino	F	Fr	13	0	0	0	0.0000	0	0	0	0	0	0
