Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Alyssa Bufis	F	Sr	26	10	12	22	0.8462	3	6	1	2	2	1
Grace Murphy	F	Sr	26	11	10	21	0.8077	14	28	5	2	0	0
Lisa Coskren	F	Sr	26	3	9	12	0.4615	15	30	1	1	0	0
Talia Hohmann	F	Sr	23	4	3	7	0.3043	11	22	0	2	0	0
Taylor Brown	D	Sr	26	3	4	7	0.2692	7	14	0	2	0	0
Kerri Nadeau	F	Sr	26	0	6	6	0.2308	2	4	0	0	0	0
Samantha Vicari	F	Sr	26	1	3	4	0.1538	0	0	0	0	1	0
Julia Mastrototaro	F	Jr	26	2	1	3	0.1154	6	18	0	0	0	0
Laura Christie	F	Fr	26	2	1	3	0.1154	12	24	0	1	0	0
Jordan Fencl	F	Sr	24	2	1	3	0.1250	16	56	1	0	0	0
Erin Dice	F	Jr	26	2	1	3	0.1154	5	10	0	0	0	0
Samantha Mead	D	Jr	24	1	0	1	0.0417	3	6	0	0	0	0
Kelly Downey	F	So	15	1	0	1	0.0667	2	4	0	0	0	0
Emily Barden	F	Fr	14	1	0	1	0.0714	0	0	0	0	0	0
Tori Wolter	D	Fr	17	0	1	1	0.0588	0	0	0	0	0	0
Samantha DiReda	F	So	17	0	1	1	0.0588	4	8	0	0	0	0
Alexa Smith	D	Jr	18	0	1	1	0.0556	2	4	0	0	0	0
Samantha Honeywell	D	Sr	22	0	0	0	0.0000	2	4	0	0	0	0
Lindsay O'Connell	G	Fr	10	0	0	0	0.0000	0	0	0	0	0	0
Kara Donati	F	So	11	0	0	0	0.0000	2	4	0	0	0	0
Ariana Dembro	F	Fr	9	0	0	0	0.0000	1	2	0	0	0	0
Amanda Moquin	D	Fr	22	0	0	0	0.0000	15	30	0	0	0	0
Emily Wood	F	So	16	0	0	0	0.0000	5	10	0	0	0	0
Tori Gianformaggio	G	Sr	20	0	0	0	0.0000	1	10	0	0	0	0
