Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Courtney Turner	F	Fr	34	6	8	14	0.4118	7	14	0	4	0	0
Jessica Kaminsky	F	Fr	32	6	6	12	0.3750	3	6	0	3	0	0
Christine Valente	F	So	34	5	7	12	0.3529	3	6	2	4	0	0
Stefanie Thomson	F	Jr	32	4	7	11	0.3438	10	20	2	0	0	0
Rhianna Kurio	F	Sr	34	5	4	9	0.2647	4	8	0	3	0	0
Bryanne Panchuk	F	So	33	1	8	9	0.2727	5	10	1	0	0	0
Alex Tancrell-Fontaine	D	So	34	1	7	8	0.2353	14	39	0	1	0	0
Kelly McGrath	D	So	34	3	4	7	0.2059	5	10	1	1	0	0
Rebecca Babiak	F	Fr	24	2	3	5	0.2083	4	8	0	1	0	0
Kathryn Tomaselli	F	Fr	33	3	1	4	0.1212	4	8	0	1	0	0
Nicole Bartlett	F	Sr	34	2	2	4	0.1176	4	8	1	0	0	0
Emma Rambo	F	Sr	34	2	1	3	0.0882	4	8	0	0	0	0
Camille Corbin	F	So	17	1	2	3	0.1765	3	6	0	0	0	0
Ashley Johnston	D	Jr	34	0	3	3	0.0882	1	2	0	0	0	0
Haley Welch	D	So	32	0	1	1	0.0313	7	14	0	0	0	0
Maddy Norton	D	Jr	34	0	1	1	0.0294	9	18	0	0	0	0
Elsa Bruestle	F	Jr	27	0	1	1	0.0370	0	0	0	0	0	0
Lizzy Otten	D	Fr	34	0	1	1	0.0294	3	6	0	0	0	0
Alana Marcinko	G	Sr	6	0	0	0	0.0000	0	0	0	0	0	0
Taylor Purvis	C	Jr	1	0	0	0	0.0000	1	2	0	0	0	0
Shenae Lundberg	G	So	30	0	0	0	0.0000	1	2	0	0	0	0
Jamie Smith	F	Fr	6	0	0	0	0.0000	0	0	0	0	0	0
Jeannie Sabourin	F	Sr	34	0	0	0	0.0000	6	12	0	0	0	0
Madeleine Dahl	G	Fr	5	0	0	0	0.0000	0	0	0	0	0	0
