Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Sam Weinstein	D	So	22	8	7	15	0.6818	27	54	1	5	1	0
Nicolle Perry	F	So	19	8	5	13	0.6842	8	16	0	3	1	0
Kristen Tubbs	F	Jr	21	6	4	10	0.4762	5	10	1	1	0	0
Lauren Zurek	D	Sr	22	1	6	7	0.3182	12	24	0	1	0	0
Jacqueline Berglass	F	Sr	22	2	4	6	0.2727	7	14	1	0	0	0
Ally Ensor	D	Fr	22	1	5	6	0.2727	18	36	1	0	0	0
Sarah Herr	F	Jr	22	1	5	6	0.2727	6	12	0	0	0	0
Cristina Bravi	F	Fr	22	4	1	5	0.2273	21	42	0	2	0	0
Hannah Systrom	F	Jr	22	2	2	4	0.1818	5	10	0	2	0	0
Eliza Foster	F	Jr	22	2	2	4	0.1818	5	10	0	0	0	0
Gabrielle Vukasin	F	Fr	22	2	2	4	0.1818	8	16	0	0	0	0
Becca Nichols	F	So	22	1	3	4	0.1818	1	2	0	0	0	0
Haena Lee	F	Fr	18	1	3	4	0.2222	1	2	0	1	0	0
Stephanie Berger	F	Sr	22	1	0	1	0.0455	0	0	0	0	0	0
Drake Hicks	F	Fr	9	0	1	1	0.1111	0	0	0	0	0	0
Aimee Dennett	D	So	15	0	1	1	0.0667	0	0	0	0	0	0
Rachel Nguyen	G	Fr	17	0	0	0	0.0000	0	0	0	0	0	0
Mimi McClatchy	F	Sr	22	0	0	0	0.0000	0	0	0	0	0	0
Catherine Tremble	G	So	8	0	0	0	0.0000	0	0	0	0	0	0
Kate Foley	D	Jr	21	0	0	0	0.0000	6	12	0	0	0	0
Emily Prey	D	Fr	1	0	0	0	0.0000	0	0	0	0	0	0
