Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	GWG	PPG	SHG	ENG
Alison White	F	So	19	8	4	12	0.6316	0	3	0	0
Danielle Williams	F	Jr	22	7	5	12	0.5455	3	0	0	0
Tory Serues	F	So	21	5	6	11	0.5238	1	1	0	0
Hilary Zwerdling	D	Sr	22	2	7	9	0.4091	0	1	0	0
Annie Grabowski	F	Fr	22	4	4	8	0.3636	0	1	0	0
Ellie Roe	F	Fr	22	4	3	7	0.3182	1	1	0	0
Sarah Mason	D	Fr	20	2	5	7	0.3500	0	0	0	0
Elissa Landes	F/D	So	21	2	5	7	0.3333	0	0	0	0
Katie Potter	F	So	20	0	6	6	0.3000	0	0	0	0
Alicia Pichard	D	Fr	21	1	4	5	0.2381	1	1	0	0
Lauren Caldwell	D	Fr	22	0	5	5	0.2273	0	0	0	0
Bess Kargman	F	So	22	1	2	3	0.1364	0	0	0	0
Amanda Muller	D	So	22	1	1	2	0.0909	0	0	0	0
Pam Burkardt	D	So	10	0	0	0	0.0000	0	0	0	0
Heidi Alexander	G	Jr	22	0	0	0	0.0000	0	0	0	0
K.C. Cosentino	G	Fr	1	0	0	0	0.0000	0	0	0	0
