Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Sara Forbes	F	Sr	18	4	2	6	0.3333	24	48	0	0	0	0
Ashley Reid	D	Sr	18	1	2	3	0.1667	12	24	0	1	0	0
Morgan Becer	F	So	18	1	2	3	0.1667	4	8	0	1	0	0
Sydney Williams	F	Sr	17	1	1	2	0.1176	13	34	0	1	0	0
Breanne Mercanti	F	Sr	18	1	0	1	0.0556	13	26	0	0	0	0
Alexandra Moffatt	D	Sr	16	0	1	1	0.0625	14	28	0	0	0	0
Casey Morfeld	F	So	18	0	1	1	0.0556	2	4	0	0	0	0
Gina Abrego	D	Fr	6	0	1	1	0.1667	7	14	0	0	0	0
Jessica Carlson	F	Fr	18	0	1	1	0.0556	0	0	0	0	0	0
Kaitlynn Smith	G	So	11	0	0	0	0.0000	0	0	0	0	0	0
Abby Maier	F	Jr	17	0	0	0	0.0000	6	12	0	0	0	0
Megan Buchanan	G	Fr	16	0	0	0	0.0000	1	2	0	0	0	0
Courtney Wood	F	Fr	4	0	0	0	0.0000	1	2	0	0	0	0
Dawson Bancroft-Short	F	Sr	3	0	0	0	0.0000	1	2	0	0	0	0
Clare Zupan	D	Fr	8	0	0	0	0.0000	6	12	0	0	0	0
Brittany Yoisten	D	Fr	17	0	0	0	0.0000	14	28	0	0	0	0
Kaellen Harrington	F	Fr	10	0	0	0	0.0000	4	8	0	0	0	0
Jenna Cosham	F	So	17	0	0	0	0.0000	5	10	0	0	0	0
Chelsea Love	G	Fr	1	0	0	0	0.0000	0	0	0	0	0	0
Maike Blakley	D	So	18	0	0	0	0.0000	2	4	0	0	0	0
Julia Hunter	F	Jr	16	0	0	0	0.0000	1	2	0	0	0	0
