Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	GWG	PPG	SHG	ENG
Cheryl Setchell	C	Fr	32	16	14	30	0.9375	2	3	1	0
Kristin Cirbus	RW	Fr	32	6	16	22	0.6875	1	1	1	0
Amanda Barre	RW	Fr	26	13	4	17	0.6538	1	3	0	0
Heather Murphy	C	Sr	22	6	9	15	0.6818	0	1	1	0
Maura Kehoe	C	Fr	32	7	6	13	0.4063	2	1	1	0
Katie Breen	RW	So	32	5	7	12	0.3750	1	1	0	0
Caitlin Hornyak	RW	So	32	4	6	10	0.3125	0	0	0	0
Avery McGlenn	C	So	28	5	4	9	0.3214	0	1	0	0
Shelby Nelson	D	Fr	32	3	6	9	0.2813	1	0	1	0
Katie Koch	LW	So	20	3	5	8	0.4000	0	1	0	0
Chelsey Rhodes	D	Fr	32	3	5	8	0.2500	2	1	0	0
Jen Fallon	D	Fr	31	1	5	6	0.1935	0	0	0	0
Maura Crowell	F	Sr	32	2	2	4	0.1250	0	0	0	0
Kara Lisavich	C	So	30	1	3	4	0.1333	0	0	0	0
Heather Smith	D	Sr	26	1	3	4	0.1538	0	0	0	0
Eve Ledyard	LW	Jr	10	1	2	3	0.3000	0	0	0	0
Kelly Roos	D	Sr	28	1	2	3	0.1071	0	1	0	0
Nicole Lehrhoff	RW	Jr	16	1	2	3	0.1875	1	0	0	0
Toby Mandel	D	Jr	19	1	2	3	0.1579	0	0	0	0
Abbie Webb	F/D	So	10	2	0	2	0.2000	0	0	0	0
Lori Marshall	D	So	26	0	2	2	0.0769	0	0	0	0
Kristy MacDonald	C	Fr	32	1	0	1	0.0313	0	0	0	0
Annie Stover	C	Sr	11	0	1	1	0.0909	0	0	0	0
Rebecca Lahar	G	Fr	19	0	0	0	0.0000	0	0	0	0
Lindsay Bourne	G	Fr	11	0	0	0	0.0000	0	0	0	0
Jennifer Burtraw	G	Jr	3	0	0	0	0.0000	0	0	0	0
