Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Katelyn Landry	F	Sr	31	7	12	19	0.6129	1	2	2	1	1	0
Sarah Robson	F	Fr	31	10	7	17	0.5484	11	22	1	4	0	0
Alena Polenska	F	Jr	23	7	8	15	0.6522	6	12	1	3	0	0
Jessica Hoyle	F	So	30	5	8	13	0.4333	6	12	0	2	0	0
Jennifer Nedow	D	So	31	1	12	13	0.4194	5	10	0	0	0	0
Janice Yang	F	Fr	23	5	6	11	0.4783	7	14	1	3	0	0
Laurie Jolin	F	Jr	31	4	7	11	0.3548	3	6	0	1	0	0
Brittany Moorehead	F	Fr	31	3	7	10	0.3226	4	8	2	1	1	0
Lauren Vella	F	Fr	30	3	6	9	0.3000	16	32	1	0	0	0
Emilie Dolan	F	So	16	5	3	8	0.5000	1	2	0	0	1	0
Vika Mykolenko	F	Sr	26	2	5	7	0.2692	4	8	0	0	0	0
Jacquie Pierri	D/F	Sr	30	3	3	6	0.2000	14	28	0	0	0	0
Paige Pyett	D	Sr	31	0	6	6	0.1935	11	22	0	0	0	0
Skyelar Siwak	F	Sr	30	2	2	4	0.1333	3	6	0	0	0	0
Shannon Flatley	D	Fr	9	1	3	4	0.4444	4	8	0	0	0	0
Samantha Woodward	F	So	19	1	1	2	0.1053	3	6	0	1	0	0
Kaitlyn Keon	F	Fr	31	1	1	2	0.0645	5	10	0	0	0	0
Kelly Kittredge	D	So	30	1	1	2	0.0667	7	14	0	0	0	0
Vanessa Welten	F	So	13	0	2	2	0.1538	0	0	0	0	0	0
Katie Jamieson	G	Jr	16	0	0	0	0.0000	0	0	0	0	0	0
Kelly Griffin	F	Jr	6	0	0	0	0.0000	0	0	0	0	0	0
Victoria Smith	D	Jr	31	0	0	0	0.0000	5	10	0	0	0	0
Aubree Moore	G	So	20	0	0	0	0.0000	0	0	0	0	0	0
