Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Jodi Holland	F	Jr	24	19	10	29	1.2083	6	12	3	8	1	1
Teagan Cassan	F	So	27	7	14	21	0.7778	9	18	3	2	0	1
Jasmine Pollock	F	Jr	27	8	12	20	0.7407	3	6	1	1	1	0
Shana Katz	F	So	27	12	7	19	0.7037	8	16	3	4	1	1
Lindsey LeGree	F	So	23	6	13	19	0.8261	8	16	1	2	0	0
Jessica Tyra	F	Jr	27	10	7	17	0.6296	16	32	3	3	0	0
Jamie McClintock	F	Sr	16	8	8	16	1.0000	4	8	1	1	0	0
Ashley Birdsall	F	Fr	26	3	7	10	0.3846	9	18	0	0	0	0
Kim Schmeichel	D	Jr	27	2	7	9	0.3333	17	34	0	0	0	0
Brittany Dunkel	D	Jr	27	1	8	9	0.3333	10	20	0	0	0	0
Kayla Chilstrom	D	So	27	3	4	7	0.2593	14	28	0	1	0	0
Allie Pullar	D	So	27	2	5	7	0.2593	2	4	0	0	0	0
Ashley Martin	F/D	Fr	27	4	1	5	0.1852	16	32	1	0	0	0
Brittany Bembeneck	D	Jr	27	1	3	4	0.1481	15	30	0	0	1	0
Amy Hasbargen	D	So	27	2	1	3	0.1111	0	0	0	0	0	0
Emily Brown	D	So	4	1	0	1	0.2500	3	6	1	0	0	0
Taylor Stutsman	F	Fr	26	1	0	1	0.0385	0	0	0	0	0	0
Ashlee Olson	F	Fr	27	0	0	0	0.0000	1	2	0	0	0	0
Heidi Chandler	D	Jr	27	0	0	0	0.0000	1	2	0	0	0	0
Rikki Nespor	G	Sr	14	0	0	0	0.0000	0	0	0	0	0	0
Melissa Kunzelman	G	Jr	13	0	0	0	0.0000	0	0	0	0	0	0
