Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Meghan Parker	D	Jr	26	7	10	17	0.6538	13	26	2	6	0	0
Korinne O'Connor	F	So	26	7	6	13	0.5000	4	8	2	2	0	1
Kaylee Keys	F	Jr	26	6	7	13	0.5000	15	30	1	0	1	1
Taylor Schluter	F	Jr	26	4	8	12	0.4615	12	24	1	0	0	0
Jamie Tiede	F	Jr	26	8	2	10	0.3846	4	8	2	3	0	0
Justina DeBruzzi	F/D	Jr	20	5	5	10	0.5000	8	16	1	2	0	1
Kelley Fallen	F	Sr	26	3	5	8	0.3077	7	14	1	1	0	0
Christina Rozeske	F/D	Fr	26	1	7	8	0.3077	5	10	0	0	0	0
Jaci Lang	D	Jr	25	1	7	8	0.3200	13	26	0	0	0	0
Kristen Grossman	F	Sr	26	3	3	6	0.2308	5	10	0	0	0	0
Lauren Mumm	F	Fr	25	3	2	5	0.2000	4	8	0	0	0	0
Maria Bothwell	F	Fr	26	1	4	5	0.1923	4	8	0	0	0	0
Mary Grace Flesher	F	Fr	23	3	1	4	0.1739	1	2	0	0	0	0
Kelsey Barnier	F	Fr	26	2	2	4	0.1538	0	0	1	0	0	0
Katie Psimos	F	Sr	26	0	3	3	0.1154	5	10	0	0	0	0
Andrea Bishop	D	Fr	26	1	1	2	0.0769	11	22	0	0	0	0
Sarah Armstrong	F	Jr	18	1	0	1	0.0556	2	4	0	0	0	0
Haley Juricko	F	Fr	6	1	0	1	0.1667	0	0	0	0	0	0
Gretta Omann	F	Jr	16	0	1	1	0.0625	1	2	0	0	0	0
Mackenzie Holm	D	Fr	19	0	1	1	0.0526	8	16	0	0	0	0
Alise Riedel	G	Fr	21	0	0	0	0.0000	0	0	0	0	0	0
Amy Bauzenberger	F	Fr	4	0	0	0	0.0000	0	0	0	0	0	0
Liz Maidl	G	So	4	0	0	0	0.0000	0	0	0	0	0	0
Nicole Muske	G	Jr	5	0	0	0	0.0000	0	0	0	0	0	0
