Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Kate Martini	D	Fr	29	6	10	16	0.5517	13	26	1	3	0	0
Tara Tomimoto	D	Sr	29	2	12	14	0.4828	3	6	0	1	0	1
Jamie Haddad	F	Fr	29	7	5	12	0.4138	7	14	2	5	0	0
Janelle Ferrara	F	Fr	28	6	6	12	0.4286	5	10	0	3	0	1
Hanna Åström	F	Fr	29	2	5	7	0.2414	4	8	0	0	0	0
Alyssa Zupon	F	Sr	29	5	1	6	0.2069	8	16	1	1	0	0
Danielle Moncion	F	Sr	29	1	5	6	0.2069	15	30	0	1	0	0
Aurora Kennedy	D	Jr	20	0	6	6	0.3000	7	14	0	0	0	0
Stephanie Mock	F	So	23	2	3	5	0.2174	3	6	0	0	0	0
Lynn Kennedy	F	So	12	2	3	5	0.4167	2	4	1	0	0	0
Patricia McGauley	F	Jr	29	2	2	4	0.1379	3	6	0	0	0	0
Paige Decker	F	Jr	29	2	1	3	0.1034	6	12	0	0	0	0
Ashley Dunbar	F	Jr	29	1	2	3	0.1034	1	2	0	0	0	0
Jamie Gray	D	Sr	29	1	2	3	0.1034	15	30	0	0	0	0
Madi Murray	D	So	29	0	3	3	0.1034	16	40	0	0	0	0
Jen Matichuk	F	Sr	29	1	1	2	0.0690	4	8	0	0	0	0
Natalie Wedell	F	Sr	29	1	1	2	0.0690	0	0	0	0	0	0
Emily DesMeules	D	Sr	9	0	0	0	0.0000	1	2	0	0	0	0
Ali Austin	D	Fr	2	0	0	0	0.0000	0	0	0	0	0	0
Erin Callahan	G	Sr	2	0	0	0	0.0000	0	0	0	0	0	0
Jaimie Leonoff	G	So	27	0	0	0	0.0000	0	0	0	0	0	0
