Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Emily LaRosa	F	So	24	6	4	10	0.4167	8	16	0	1	1	0
Megan Gerein	F	Fr	24	6	2	8	0.3333	1	2	0	0	0	0
Mandy Manopla	F	Jr	24	4	4	8	0.3333	19	38	1	1	0	0
Krista-Jean Forand	F	Jr	21	3	3	6	0.2857	8	16	1	0	0	0
Bridget Griffin	D	Fr	24	1	3	4	0.1667	0	0	1	1	0	0
SueEllen Nault	F	Sr	23	1	2	3	0.1304	3	6	0	0	0	0
Stacey McGrath	F	So	24	2	0	2	0.0833	5	10	0	0	0	0
Hannah Tardif	F	Jr	24	1	1	2	0.0833	0	0	0	0	0	0
Mary Fehr	D	So	21	1	1	2	0.0952	12	24	0	0	0	0
Haylie Carter	F	Jr	22	0	2	2	0.0909	0	0	0	0	0	0
Courtney Carey	D	Jr	24	0	2	2	0.0833	7	14	0	0	0	0
Cheryl Pitts	F	Jr	24	1	0	1	0.0417	2	4	1	0	0	0
Sydney Gilbert	F	Sr	24	0	1	1	0.0417	6	12	0	0	0	0
Kayla Collins	D	Fr	24	0	1	1	0.0417	8	16	0	0	0	0
Courtney Vallee	D	Fr	22	0	0	0	0.0000	2	4	0	0	0	0
Stephanie Ryan	F	Fr	4	0	0	0	0.0000	0	0	0	0	0	0
Sara Stewart	F	Fr	9	0	0	0	0.0000	0	0	0	0	0	0
Samantha Maddern	D	Fr	3	0	0	0	0.0000	0	0	0	0	0	0
Melissa Mansfield	G	Sr	8	0	0	0	0.0000	0	0	0	0	0	0
Francesca Palazzo	G	Fr	20	0	0	0	0.0000	0	0	0	0	0	0
Amanda Broughton	D	Fr	8	0	0	0	0.0000	0	0	0	0	0	0
Ashley O'Donnell	D	Sr	18	0	0	0	0.0000	10	20	0	0	0	0
Briana DellaMura	F	So	18	0	0	0	0.0000	0	0	0	0	0	0
Kendra Noll	F	So	16	0	0	0	0.0000	0	0	0	0	0	0
Christine Rigosi	G	Sr	6	0	0	0	0.0000	0	0	0	0	0	0
